DATE,UPDATED_AT,STRESS_SCORE,CALCULATION_FAILED
2025-02-21T00:00:00,2025-02-22T03:26:42.897,0,true
2025-02-22T00:00:00,2025-02-22T14:38:52.849,80,false
2025-02-23T00:00:00,2025-02-23T14:36:12.372,80,false
2025-02-24T00:00:00,2025-02-24T12:02:39.471,83,false
2025-02-25T00:00:00,2025-02-25T12:03:11.301,89,false
2025-02-26T00:00:00,2025-02-26T11:47:43.108,89,false
2025-03-06T00:00:00,2025-03-07T00:59:55.063,83,false
2025-03-07T00:00:00,2025-03-07T12:04:52.524,92,false
2025-03-08T00:00:00,2025-03-08T18:50:16.117,85,false
2025-03-15T00:00:00,2025-03-15T20:05:00.623,0,true
2025-03-16T00:00:00,2025-03-17T19:23:40.094,85,false
2025-03-17T00:00:00,2025-03-17T19:23:40.423,82,false
2025-03-18T00:00:00,2025-03-19T00:24:49.352,74,false
2025-03-19T00:00:00,2025-03-19T14:00:41.024,84,false
2025-03-20T00:00:00,2025-03-20T14:51:37.519,89,false
2025-03-21T00:00:00,2025-03-22T03:18:31.935,75,false
2025-03-22T00:00:00,2025-03-22T14:58:38.35,83,false
2025-03-23T00:00:00,2025-03-24T13:11:11.009,80,false
2025-03-24T00:00:00,2025-03-24T13:11:12.13,78,false
2025-03-25T00:00:00,2025-03-25T12:06:07.769,0,false
2025-03-26T00:00:00,2025-03-26T12:11:50.811,85,false
2025-03-27T00:00:00,2025-03-28T01:46:59.857,91,false
2025-03-28T00:00:00,2025-03-28T11:54:42.45,93,false
2025-03-29T00:00:00,2025-03-30T15:32:14.578,85,false
2025-03-30T00:00:00,2025-03-30T20:50:00.183,89,false
2025-03-31T00:00:00,2025-04-01T00:26:54.428,81,false
2025-04-01T00:00:00,2025-04-01T12:02:02.078,86,false
2025-04-03T00:00:00,2025-04-03T14:10:14.763,87,false
2025-04-02T00:00:00,2025-04-03T14:10:15.345,87,false
2025-04-04T00:00:00,2025-04-04T13:58:11.697,88,false
2025-04-05T00:00:00,2025-04-05T16:31:06.928,90,false
2025-04-06T00:00:00,2025-04-06T14:35:18.018,76,false
2025-04-08T00:00:00,2025-04-08T11:52:07.123,75,false
2025-04-09T00:00:00,2025-04-09T12:03:47.95,80,false
2025-04-10T00:00:00,2025-04-10T23:50:48.663,81,false
2025-04-11T00:00:00,2025-04-11T14:58:03.541,87,false
2025-04-12T00:00:00,2025-04-12T14:59:54.616,80,false
2025-04-14T00:00:00,2025-04-14T16:55:35.01,0,true
2025-04-15T00:00:00,2025-04-15T15:45:09.218,76,false
2025-04-16T00:00:00,2025-04-16T17:47:29.049,83,false
2025-04-17T00:00:00,2025-04-17T23:46:28.76,79,false
2025-04-18T00:00:00,2025-04-18T17:46:32.449,68,false
2025-04-19T00:00:00,2025-04-19T15:22:23.729,68,false
2025-04-20T00:00:00,2025-04-20T14:46:21.845,72,false
2025-04-21T00:00:00,2025-04-21T11:59:59.036,71,false
2025-04-22T00:00:00,2025-04-22T23:44:26.485,72,false
2025-04-23T00:00:00,2025-04-23T11:49:44.315,71,false
2025-04-24T00:00:00,2025-04-25T00:42:03.928,74,false
2025-04-25T00:00:00,2025-04-25T12:02:37.054,77,false
2025-04-26T00:00:00,2025-04-26T17:05:47.271,76,false
2025-04-27T00:00:00,2025-04-27T16:31:17.085,77,false
2025-04-28T00:00:00,2025-04-28T11:52:15.745,70,false
2025-04-29T00:00:00,2025-04-29T14:02:33.653,75,false
2025-04-30T00:00:00,2025-04-30T23:06:16.21,69,false
2025-05-01T00:00:00,2025-05-01T15:14:22.681,81,false
2025-05-02T00:00:00,2025-05-02T12:39:52.532,79,false
2025-05-03T00:00:00,2025-05-03T15:13:48.062,83,false
2025-05-04T00:00:00,2025-05-04T15:48:13.985,84,false
2025-05-05T00:00:00,2025-05-05T11:52:13.035,84,false
2025-05-06T00:00:00,2025-05-06T21:41:54.279,77,false
2025-05-07T00:00:00,2025-05-07T14:03:33.752,84,false
2025-05-08T00:00:00,2025-05-08T14:24:23.365,83,false
2025-05-09T00:00:00,2025-05-09T13:51:57.091,84,false
2025-05-10T00:00:00,2025-05-10T13:01:46.953,85,false
2025-05-11T00:00:00,2025-05-11T16:40:19.463,0,true
2025-05-12T00:00:00,2025-05-12T11:57:15.972,82,false
2025-05-13T00:00:00,2025-05-13T11:52:41.348,75,false
2025-05-14T00:00:00,2025-05-14T12:38:09.285,88,false
2025-05-15T00:00:00,2025-05-16T01:54:24.3,79,false
2025-05-16T00:00:00,2025-05-16T11:58:22.708,81,false
2025-05-17T00:00:00,2025-05-17T16:08:01.416,84,false
2025-05-18T00:00:00,2025-05-19T02:31:49.599,73,false
2025-05-19T00:00:00,2025-05-19T11:47:40.097,86,false
2025-05-20T00:00:00,2025-05-21T00:29:46.519,81,false
2025-05-21T00:00:00,2025-05-21T11:47:13.04,87,false
2025-05-22T00:00:00,2025-05-22T11:52:17.395,92,false
2025-05-23T00:00:00,2025-05-23T11:49:46.055,80,false
2025-05-26T00:00:00,2025-05-26T14:26:45.123,74,false
2025-05-28T00:00:00,2025-05-29T04:26:49.494,80,false
2025-05-29T00:00:00,2025-05-29T13:58:18.761,80,false
2025-05-30T00:00:00,2025-05-30T12:17:22.183,75,false
2025-05-31T00:00:00,2025-05-31T15:52:47.731,79,false
2025-06-01T00:00:00,2025-06-01T15:35:15.453,74,false
2025-06-02T00:00:00,2025-06-02T13:52:20.136,80,false
2025-06-03T00:00:00,2025-06-03T13:10:08.225,83,false
2025-06-04T00:00:00,2025-06-04T11:52:26.402,81,false
2025-06-05T00:00:00,2025-06-05T12:24:00.821,84,false
2025-06-06T00:00:00,2025-06-06T11:47:40.035,75,false
2025-06-07T00:00:00,2025-06-07T16:54:25.475,87,false
2025-06-08T00:00:00,2025-06-08T14:41:21.808,82,false
2025-06-09T00:00:00,2025-06-09T13:51:50.509,77,false
