timestamp,rmssd,coverage,low_frequency,high_frequency
2025-02-25T00:00:00,49.624,0.998,152.883,679.803
2025-02-25T00:15:00,43.244,0.989,974.919,502.72
2025-02-25T00:20:00,50.554,0.767,831.08,959.02
2025-02-25T00:25:00,59.83,0.985,501.701,1428.643
2025-02-25T00:30:00,48.366,0.989,207.269,742.247
2025-02-25T00:35:00,46.925,0.949,200.591,639.483
2025-02-25T00:40:00,45.02,0.973,187.601,554.104
2025-02-25T00:45:00,54.172,1.004,177.427,1027.565
2025-02-25T00:50:00,51.785,0.987,221.707,845.621
2025-02-25T00:55:00,49.886,0.936,2206.61,744.333
2025-02-25T01:00:00,50.129,0.843,454.371,871.337
2025-02-25T01:10:00,47.57,0.888,520.408,671.101
2025-02-25T01:15:00,42.771,0.988,403.689,573.981
2025-02-25T01:20:00,49.873,1.001,746.255,971.174
2025-02-25T01:25:00,51.543,0.829,236.393,917.595
2025-02-25T01:35:00,43.582,0.908,184.197,486.567
2025-02-25T01:40:00,50.299,0.986,224.904,682.802
2025-02-25T01:45:00,46.442,0.948,840.487,503.373
2025-02-25T01:50:00,47.736,0.868,291.378,714.061
2025-02-25T01:55:00,55.702,1,587.03,731.282
2025-02-25T02:00:00,69.285,0.972,595.098,1401.053
2025-02-25T02:05:00,67.983,0.992,929.684,1129.002
2025-02-25T02:10:00,75.805,0.999,445.477,1389.095
2025-02-25T02:15:00,68.833,1.007,1222.318,1310.399
2025-02-25T02:20:00,87.409,1.003,1150.174,1797.349
2025-02-25T02:25:00,78.237,0.929,2076.523,1429.432
2025-02-25T02:30:00,77.904,0.962,2285.597,1611.29
2025-02-25T02:35:00,81.139,0.997,1079.145,1604.95
2025-02-25T02:40:00,78.631,1.007,782.567,1748.371
2025-02-25T02:45:00,70.513,0.956,404.68,1459.737
2025-02-25T02:50:00,63.748,0.928,1515.717,1399.814
2025-02-25T02:55:00,60.305,0.952,1193.459,989.708
2025-02-25T03:00:00,60.289,0.916,4712.802,689.802
2025-02-25T03:05:00,69.653,0.923,6286.275,958.224
2025-02-25T03:10:00,65.081,0.986,852.727,770.78
2025-02-25T03:15:00,62.957,0.996,703.215,925.271
2025-02-25T03:20:00,64.105,0.989,916.528,1050.165
2025-02-25T03:25:00,58.435,1.002,842.047,618.109
2025-02-25T03:30:00,63.92,1.001,597.868,967.819
2025-02-25T03:35:00,75.849,1.006,1538.698,1459.274
2025-02-25T03:40:00,67.597,0.971,819.545,1112.615
2025-02-25T04:30:00,108.43,0.993,493.714,2357.195
2025-02-25T04:35:00,63.567,0.924,4714.007,638.668
2025-02-25T04:40:00,63.491,1.002,613.868,1145.6
2025-02-25T04:45:00,72.776,1.003,338.737,1644.392
2025-02-25T04:50:00,69.336,1.004,338.387,1131.982
2025-02-25T04:55:00,78.502,1.004,449.067,1922.751
2025-02-25T05:00:00,69.156,0.869,1849.929,1307.167
2025-02-25T05:05:00,84.55,0.996,2134.504,1666.8
2025-02-25T05:10:00,89.11,1.001,1492.5,2552.749
2025-02-25T05:15:00,87.94,0.959,628.205,2013.046
2025-02-25T05:20:00,75.612,0.986,410.569,1377.003
2025-02-25T05:25:00,84.293,0.954,4622.021,1042.133
2025-02-25T05:30:00,102.713,0.88,5001.629,2289.508
2025-02-25T05:35:00,84.872,0.934,5943.333,1633.832
2025-02-25T05:40:00,79.71,0.818,2189.522,973.266
2025-02-25T05:45:00,72.12,0.725,4682.779,444.679
2025-02-25T05:50:00,94.128,0.979,7406.709,1187.39
2025-02-25T06:00:00,93.551,1.007,4919.925,2234.134
2025-02-25T06:15:00,74.242,1.003,914.194,1579.765
2025-02-25T06:20:00,77.069,1.002,1082.649,1598.836
2025-02-25T06:25:00,81.374,0.985,1593.274,1252.401
2025-02-25T06:30:00,75.553,0.997,1957.744,1269.639
2025-02-25T06:35:00,61.343,0.97,996.903,686.206
2025-02-25T06:40:00,68.79,0.957,1469.746,1127.394
2025-02-25T06:45:00,73.35,0.985,1296.929,1323.31
2025-02-25T06:50:00,65.128,0.983,637.669,1223.765
2025-02-25T06:55:00,72.988,1.001,638.467,1391.11
2025-02-25T07:00:00,74.893,1.002,1169.688,1680.998
2025-02-25T07:05:00,79.397,0.966,881.12,1793.157
