DATE,UPDATED_AT,STRESS_SCORE,CALCULATION_FAILED
2025-02-25T00:00:00,2025-02-25T14:20:08.412,0,true
2025-02-26T00:00:00,2025-02-26T14:14:32.09,69,false
2025-03-07T00:00:00,2025-03-07T14:58:52.672,83,false
2025-03-08T00:00:00,2025-03-08T15:55:25.173,77,false
2025-03-09T00:00:00,2025-03-09T17:06:59.904,81,false
2025-03-10T00:00:00,2025-03-10T11:58:25.041,84,false
2025-03-11T00:00:00,2025-03-11T14:51:26.473,79,false
2025-03-12T00:00:00,2025-03-12T14:18:58.344,0,true
2025-03-13T00:00:00,2025-03-13T21:04:38.873,86,false
2025-03-14T00:00:00,2025-03-14T20:46:35.656,78,false
2025-03-15T00:00:00,2025-03-15T15:10:04.119,77,false
2025-03-18T00:00:00,2025-03-18T14:15:12.951,0,true
2025-03-19T00:00:00,2025-03-19T14:05:05.931,88,false
2025-03-20T00:00:00,2025-03-20T11:27:50.394,77,false
2025-03-22T00:00:00,2025-03-22T16:20:20.201,0,true
2025-03-23T00:00:00,2025-03-23T16:31:53.28,78,false
2025-03-24T00:00:00,2025-03-24T14:03:54.467,78,false
2025-03-25T00:00:00,2025-03-25T14:17:31.206,0,false
2025-03-27T00:00:00,2025-03-28T03:40:38.876,77,false
2025-03-26T00:00:00,2025-03-28T03:40:39.267,77,false
2025-03-28T00:00:00,2025-03-28T14:01:01.111,76,false
2025-03-29T00:00:00,2025-03-29T14:26:29.5,76,false
2025-03-31T00:00:00,2025-03-31T16:34:58.741,0,true
2025-04-01T00:00:00,2025-04-01T14:09:44.978,72,false
2025-04-02T00:00:00,2025-04-02T16:57:15.196,71,false
2025-04-03T00:00:00,2025-04-03T14:06:47.252,72,false
2025-04-04T00:00:00,2025-04-04T16:48:24.032,77,false
2025-04-05T00:00:00,2025-04-05T14:18:59.903,76,false
2025-04-10T00:00:00,2025-04-10T13:50:54.734,0,true
2025-04-11T00:00:00,2025-04-11T16:08:14.257,65,false
2025-04-12T00:00:00,2025-04-12T17:06:26.41,70,false
2025-04-21T00:00:00,2025-04-21T17:48:24.308,0,true
2025-04-22T00:00:00,2025-04-22T16:35:32.554,77,false
2025-04-23T00:00:00,2025-04-23T16:40:24.503,77,false
2025-04-24T00:00:00,2025-04-24T14:10:59.398,73,false
2025-04-25T00:00:00,2025-04-25T14:49:05.811,73,false
2025-04-26T00:00:00,2025-04-26T16:47:06.672,76,false
2025-04-29T00:00:00,2025-04-29T13:53:36.82,0,true
2025-05-10T00:00:00,2025-05-10T13:02:43.955,0,true
2025-05-13T00:00:00,2025-05-13T14:45:15.268,0,true
2025-05-15T00:00:00,2025-05-15T15:39:00.611,0,true
2025-05-16T00:00:00,2025-05-16T14:06:33.533,72,false
2025-05-19T00:00:00,2025-05-19T13:35:57.879,0,true
2025-05-27T00:00:00,2025-06-01T21:23:04.278,0,true
2025-06-02T00:00:00,2025-06-02T16:21:43.069,0,true
2025-06-03T00:00:00,2025-06-03T14:38:44.121,68,false
2025-06-05T00:00:00,2025-06-05T17:01:09.896,0,true
2025-06-07T00:00:00,2025-06-07T15:45:50.269,0,true
2025-06-09T00:00:00,2025-06-09T14:12:53.665,0,true
