timestamp,rmssd,coverage,low_frequency,high_frequency
2025-02-25T00:00:00,135.983,0.96,3101.808,2683.937
2025-02-25T00:05:00,115.498,0.991,1976.723,2439.209
2025-02-25T00:10:00,108.496,0.957,1746.217,2322.655
2025-02-25T00:15:00,96.535,0.999,438.55,1158.76
2025-02-25T00:20:00,104.011,1.002,1361.502,2130.503
2025-02-25T00:25:00,85.058,1,194.927,1070.369
2025-02-25T00:30:00,110.325,0.894,2838.848,1434.02
2025-02-25T00:35:00,121.992,1.006,2760.433,2316.697
2025-02-25T00:40:00,105.661,1.004,1065.818,1682.998
2025-02-25T00:45:00,102.208,1.001,426.326,1387.482
2025-02-25T00:50:00,101.115,1,517.386,1237.463
2025-02-25T00:55:00,91.801,0.995,539.624,1182.152
2025-02-25T01:00:00,124.185,0.909,3877.939,3326.457
2025-02-25T01:05:00,102.997,1.006,1657.994,1629.18
2025-02-25T01:10:00,106.477,0.958,4523.924,1675.797
2025-02-25T01:15:00,158.226,1.005,696.539,2249.576
2025-02-25T01:20:00,169.615,0.933,1550.025,3262.537
2025-02-25T01:25:00,99.956,0.997,713.02,1421.517
2025-02-25T01:30:00,114.794,1.009,681.14,1916.001
2025-02-25T01:35:00,126.518,1.001,809.633,1831.927
2025-02-25T01:40:00,116.554,1.004,411.152,1809.981
2025-02-25T01:45:00,125.978,0.906,3186.819,2467.038
2025-02-25T01:50:00,118.024,0.989,8398.4,1647.671
2025-02-25T01:55:00,242.365,0.952,6542.77,10749.854
2025-02-25T02:00:00,198.613,1.001,6252.102,6245.577
2025-02-25T02:15:00,146.06,0.914,1400.582,3083.263
2025-02-25T02:30:00,117.882,1.006,750.915,2246.104
2025-02-25T02:35:00,130.436,1.003,1746.016,2438.057
2025-02-25T02:40:00,116.034,1.003,371.191,1749.836
2025-02-25T02:45:00,107.049,1,620.176,1325.2
2025-02-25T02:50:00,117.461,1.007,598.991,1693.316
2025-02-25T02:55:00,93.348,1.003,209.972,1053.439
2025-02-25T03:00:00,106.487,1.005,315.313,1133.41
2025-02-25T03:05:00,109.315,0.998,430.537,1660.898
2025-02-25T03:10:00,118.589,0.888,4613.279,1387.293
2025-02-25T03:15:00,146.645,1.011,1324.29,3466.97
2025-02-25T03:20:00,152.442,0.91,2378.176,3429.401
2025-02-25T03:30:00,125.05,0.988,718.207,1726.42
2025-02-25T03:45:00,124.256,1.005,774.706,2421.794
2025-02-25T03:50:00,133.623,0.999,638.494,3312.608
2025-02-25T03:55:00,147.819,0.871,4168.699,3265.422
2025-02-25T04:00:00,139.378,0.914,2869.185,2579.237
2025-02-25T04:05:00,143.819,0.988,1513.665,3624.7
2025-02-25T04:10:00,131.539,1.002,1591.069,2596.551
2025-02-25T04:15:00,133.636,0.836,5906.537,2491.276
2025-02-25T04:20:00,120.102,1.003,689.934,2059.045
2025-02-25T04:25:00,118.825,1.005,7618.927,1963.546
2025-02-25T04:30:00,111.712,1.004,581.818,1687.374
2025-02-25T04:35:00,127.884,0.994,553.109,1914.952
2025-02-25T04:40:00,115.428,1,700.355,1324.676
2025-02-25T04:45:00,118.778,0.968,1278.464,1966.465
2025-02-25T04:50:00,97.069,1.006,2110.739,1530.316
2025-02-25T04:55:00,139.417,0.951,3412.286,2567.281
2025-02-25T05:00:00,160.389,1.007,486.662,2629.533
2025-02-25T05:05:00,143.908,0.839,3477.662,2371.227
2025-02-25T05:10:00,122.488,1.003,1952.311,2230.216
2025-02-25T05:15:00,178.61,0.929,3190.547,4212.62
2025-02-25T05:20:00,174.969,0.926,5513.429,3955.959
2025-02-25T05:25:00,95.529,0.924,7200.428,1264.306
2025-02-25T05:30:00,93.624,0.979,3975.242,1495.737
2025-02-25T05:35:00,129.818,0.763,2638.113,2867.711
2025-02-25T23:35:00,73.965,0.963,815.823,724.344
2025-02-25T23:40:00,78.434,0.885,2941.478,1087.922
2025-02-25T23:45:00,87.066,0.995,1495.21,1170.211
2025-02-25T23:50:00,89.74,1,1289.922,1597.182
2025-02-25T23:55:00,87.597,0.924,240.141,796.251
2025-02-26T00:00:00,83.474,1.001,312.906,943.534
2025-02-26T00:05:00,81.233,1.003,216.54,936.351
2025-02-26T00:10:00,92.292,1,635.503,1153.586
2025-02-26T00:15:00,99.885,0.882,593.273,1566.078
2025-02-26T00:20:00,161.968,0.931,2913.729,3439.597
2025-02-26T00:25:00,123.297,1.006,1989.406,2795.988
2025-02-26T00:30:00,129.484,1.005,1781.702,3457.341
2025-02-26T00:35:00,121.1,0.885,4352.008,2293.109
2025-02-26T00:55:00,115.972,1.005,302.337,1730.414
2025-02-26T01:00:00,122.14,0.984,523.758,2122.899
2025-02-26T01:05:00,104.803,1.005,433.787,1354.237
2025-02-26T01:10:00,109.9,1.003,233.988,1245.778
2025-02-26T01:15:00,124.668,1.007,687.602,2097.886
2025-02-26T01:20:00,127.547,0.998,767.342,2258.614
2025-02-26T01:25:00,125.612,1.007,676.086,2107.726
2025-02-26T01:30:00,124.783,1.003,618.051,2405.015
2025-02-26T01:35:00,108.608,0.893,2282.19,1595.612
2025-02-26T01:40:00,117.406,0.978,1774.958,1755.859
2025-02-26T01:50:00,126.959,0.979,2242.375,2991.497
2025-02-26T01:55:00,134.927,1.005,1203.06,3646.915
2025-02-26T02:00:00,148.655,1.006,757.857,3316.017
2025-02-26T02:05:00,117.112,0.977,1264.959,2152.989
2025-02-26T02:10:00,117.63,1.006,431.387,1848.826
2025-02-26T02:15:00,118.749,0.842,7754.658,1616.67
2025-02-26T02:20:00,137.443,0.905,908.381,2175.127
2025-02-26T02:25:00,140.583,1.004,788.548,2272.956
2025-02-26T02:30:00,127.938,0.968,9343.461,3052.938
2025-02-26T02:35:00,144.866,0.887,4360.061,3041.054
2025-02-26T02:40:00,137.68,0.974,1355.936,2344.64
2025-02-26T02:45:00,157.955,0.913,4615.275,3263.316
2025-02-26T02:50:00,141.227,1.004,3418.198,2627.315
2025-02-26T02:55:00,128.022,0.94,3534.995,1760.157
