DATE,UPDATED_AT,STRESS_SCORE,CALCULATION_FAILED
2025-02-25T00:00:00,2025-02-25T12:07:58.223,0,true
2025-02-26T00:00:00,2025-02-26T12:13:25.399,70,false
2025-02-27T00:00:00,2025-03-05T13:12:22.869,77,false
2025-03-09T00:00:00,2025-03-12T01:54:19.542,0,true
2025-03-26T00:00:00,2025-03-26T11:59:31.827,0,true
2025-03-27T00:00:00,2025-03-27T12:32:04.585,76,false
2025-03-28T00:00:00,2025-03-28T12:49:30.071,77,false
2025-03-29T00:00:00,2025-04-01T12:22:17.309,0,true
2025-03-31T00:00:00,2025-04-01T12:22:17.315,0,true
2025-03-30T00:00:00,2025-04-01T12:22:20.937,0,true
2025-04-01T00:00:00,2025-04-01T12:22:25.193,78,false
2025-04-04T00:00:00,2025-04-04T13:52:23.915,79,false
2025-04-05T00:00:00,2025-04-05T15:46:33.61,80,false
2025-04-06T00:00:00,2025-04-06T15:37:49.965,0,true
2025-04-07T00:00:00,2025-04-07T14:47:38.907,66,false
2025-04-08T00:00:00,2025-04-08T12:47:53.175,72,false
2025-04-09T00:00:00,2025-04-09T21:21:32.453,80,false
2025-04-12T00:00:00,2025-04-12T14:07:03.47,0,true
2025-04-16T00:00:00,2025-04-16T14:19:55.716,0,true
2025-05-01T00:00:00,2025-05-01T17:28:57.934,0,true
2025-05-05T00:00:00,2025-05-06T00:44:20.172,0,true
2025-05-06T00:00:00,2025-05-06T12:05:29.459,0,true
2025-05-08T00:00:00,2025-05-08T13:55:55.362,0,true
2025-05-18T00:00:00,2025-05-19T02:39:57.486,0,true
2025-05-26T00:00:00,2025-06-02T03:04:00.413,0,true
2025-05-27T00:00:00,2025-06-02T03:04:00.454,71,false
2025-05-28T00:00:00,2025-06-02T03:04:01.1,69,false
2025-06-01T00:00:00,2025-06-02T03:04:01.039,0,true
