DATE,UPDATED_AT,STRESS_SCORE,CALCULATION_FAILED
2025-02-21T00:00:00,2025-02-21T12:03:32.647,0,true
2025-02-22T00:00:00,2025-02-22T14:40:34.959,80,false
2025-02-23T00:00:00,2025-02-23T18:41:37.954,77,false
2025-02-24T00:00:00,2025-02-24T12:30:02.532,79,false
2025-02-25T00:00:00,2025-02-25T12:08:33.737,77,false
2025-02-26T00:00:00,2025-02-26T11:57:07.066,73,false
2025-03-06T00:00:00,2025-03-06T12:59:46.66,80,false
2025-03-07T00:00:00,2025-03-07T11:46:10.343,79,false
2025-03-08T00:00:00,2025-03-08T16:46:05.341,85,false
2025-03-09T00:00:00,2025-03-09T18:36:42.654,84,false
2025-03-10T00:00:00,2025-03-10T22:59:09.164,77,false
2025-03-11T00:00:00,2025-03-11T18:06:23.017,86,false
2025-03-12T00:00:00,2025-03-12T12:45:43.07,83,false
2025-03-13T00:00:00,2025-03-13T12:25:47.474,85,false
2025-03-14T00:00:00,2025-03-14T19:33:16.606,85,false
2025-03-15T00:00:00,2025-03-15T16:11:24.738,83,false
2025-03-16T00:00:00,2025-03-16T18:34:28.266,86,false
2025-03-17T00:00:00,2025-03-17T14:57:53.608,85,false
2025-03-18T00:00:00,2025-03-19T18:06:28.237,75,false
2025-03-19T00:00:00,2025-03-19T18:06:29.327,71,false
2025-03-20T00:00:00,2025-03-20T20:26:52.779,86,false
2025-03-21T00:00:00,2025-03-21T13:49:48.353,78,false
2025-03-25T00:00:00,2025-03-28T22:18:59.082,0,true
2025-03-27T00:00:00,2025-03-28T22:18:59.393,74,false
2025-03-28T00:00:00,2025-03-28T22:18:59.397,74,false
2025-03-26T00:00:00,2025-03-28T22:19:00.285,71,false
2025-03-22T00:00:00,2025-03-28T22:19:00.327,0,true
2025-03-29T00:00:00,2025-03-29T15:10:10.62,74,false
2025-04-01T00:00:00,2025-04-03T04:37:38.186,0,true
2025-04-02T00:00:00,2025-04-03T04:37:39.053,67,false
2025-04-03T00:00:00,2025-04-03T12:35:34.991,72,false
2025-04-10T00:00:00,2025-04-15T03:17:58.398,0,true
2025-04-11T00:00:00,2025-04-15T03:17:59.248,0,true
2025-04-14T00:00:00,2025-04-15T03:17:59.931,75,false
2025-04-13T00:00:00,2025-04-15T03:18:00.46,69,false
2025-04-09T00:00:00,2025-04-15T03:18:00.378,0,true
2025-04-08T00:00:00,2025-04-15T03:18:00.975,0,true
2025-04-12T00:00:00,2025-04-15T03:18:01.81,67,false
2025-04-15T00:00:00,2025-04-15T17:32:31.625,76,false
2025-04-16T00:00:00,2025-04-16T17:24:24.213,82,false
2025-04-21T00:00:00,2025-04-21T11:55:51.491,0,true
2025-04-22T00:00:00,2025-04-22T23:52:00.8,67,false
2025-04-23T00:00:00,2025-04-23T17:05:35.424,67,false
2025-04-24T00:00:00,2025-04-24T11:58:22.952,61,false
2025-04-25T00:00:00,2025-04-27T05:01:46.366,67,false
2025-04-26T00:00:00,2025-04-27T05:01:50.328,73,false
2025-04-27T00:00:00,2025-04-27T19:53:19.562,0,true
2025-04-30T00:00:00,2025-05-02T05:31:22.549,80,false
2025-04-29T00:00:00,2025-05-02T05:31:23.315,72,false
2025-04-28T00:00:00,2025-05-02T05:31:26.996,70,false
2025-05-05T00:00:00,2025-05-08T15:03:17.604,67,false
2025-05-07T00:00:00,2025-05-08T15:03:18.85,69,false
2025-05-06T00:00:00,2025-05-08T15:03:19.032,0,true
2025-05-04T00:00:00,2025-05-08T15:03:19.582,0,true
2025-05-03T00:00:00,2025-05-08T15:03:19.897,0,true
2025-05-08T00:00:00,2025-05-09T00:38:27.531,69,false
2025-05-09T00:00:00,2025-05-09T17:18:19.657,76,false
2025-05-10T00:00:00,2025-05-10T16:50:28.407,78,false
2025-05-11T00:00:00,2025-05-11T13:41:25.74,76,false
2025-05-12T00:00:00,2025-05-12T20:28:12.085,0,true
2025-05-13T00:00:00,2025-05-13T12:17:33.621,76,false
2025-06-04T00:00:00,2025-06-09T06:16:46.533,0,true
2025-06-02T00:00:00,2025-06-09T06:16:49.298,74,false
