DATE,UPDATED_AT,STRESS_SCORE,CALCULATION_FAILED
2025-03-14T00:00:00,2025-03-14T13:03:58.049,0,true
2025-03-15T00:00:00,2025-03-15T23:25:24.951,72,false
2025-03-16T00:00:00,2025-03-16T14:29:39.655,76,false
2025-03-17T00:00:00,2025-03-17T17:39:48.136,0,true
2025-03-18T00:00:00,2025-03-18T14:14:42.169,89,false
2025-03-19T00:00:00,2025-03-19T15:08:06.248,72,false
2025-03-20T00:00:00,2025-03-20T13:49:16.992,91,false
2025-03-21T00:00:00,2025-03-21T15:39:30.535,93,false
2025-03-22T00:00:00,2025-03-22T13:42:15.967,87,false
2025-03-23T00:00:00,2025-03-23T13:38:48.663,83,false
2025-03-24T00:00:00,2025-03-24T14:05:40.717,74,false
2025-03-25T00:00:00,2025-03-25T13:47:27.19,0,false
2025-03-26T00:00:00,2025-03-26T12:17:17.39,77,false
2025-03-27T00:00:00,2025-03-27T13:42:44.914,80,false
2025-03-28T00:00:00,2025-03-28T13:53:38.872,77,false
2025-03-29T00:00:00,2025-03-29T15:04:39.797,77,false
2025-03-30T00:00:00,2025-03-30T15:55:03.961,81,false
2025-03-31T00:00:00,2025-03-31T13:40:10.311,70,false
2025-04-01T00:00:00,2025-04-01T13:56:50.317,81,false
2025-04-02T00:00:00,2025-04-03T02:48:41.244,78,false
2025-04-03T00:00:00,2025-04-03T14:08:32.958,82,false
2025-04-04T00:00:00,2025-04-04T13:34:58.069,86,false
2025-04-05T00:00:00,2025-04-05T13:32:10.763,80,false
2025-04-06T00:00:00,2025-04-06T15:22:32.789,78,false
2025-04-07T00:00:00,2025-04-07T12:26:34.575,78,false
2025-04-08T00:00:00,2025-04-08T13:06:46.707,79,false
2025-04-09T00:00:00,2025-04-09T12:18:10.979,87,false
2025-04-10T00:00:00,2025-04-10T13:45:41.489,0,true
2025-04-11T00:00:00,2025-04-12T01:26:54.866,78,false
2025-04-12T00:00:00,2025-04-12T13:26:37.804,78,false
2025-04-13T00:00:00,2025-04-13T15:40:20.883,62,false
2025-04-14T00:00:00,2025-04-14T17:52:09.916,75,false
2025-04-15T00:00:00,2025-04-15T13:47:07.441,66,false
2025-04-16T00:00:00,2025-04-16T13:57:49.111,77,false
2025-04-17T00:00:00,2025-04-17T16:24:04.053,80,false
2025-04-18T00:00:00,2025-04-18T15:52:56.097,83,false
