DATE,UPDATED_AT,STRESS_SCORE,CALCULATION_FAILED
2025-02-18T00:00:00,2025-02-18T11:42:48.719,0,true
2025-02-19T00:00:00,2025-02-19T11:20:18.669,76,false
2025-02-20T00:00:00,2025-02-20T12:50:50.203,72,false
2025-02-21T00:00:00,2025-02-21T21:31:06.85,70,false
2025-02-22T00:00:00,2025-02-22T15:06:46.615,76,false
2025-02-23T00:00:00,2025-02-23T14:46:48.182,71,false
2025-02-24T00:00:00,2025-02-24T13:12:48.215,0,true
2025-02-26T00:00:00,2025-02-26T11:58:12.679,70,false
2025-02-28T00:00:00,2025-03-01T04:33:42.647,79,false
2025-03-06T00:00:00,2025-03-06T13:59:55.966,78,false
2025-03-07T00:00:00,2025-03-07T12:50:11.382,69,false
2025-03-08T00:00:00,2025-03-08T15:45:51.816,69,false
2025-03-09T00:00:00,2025-03-09T15:40:51.947,70,false
2025-03-10T00:00:00,2025-03-10T14:03:24.507,70,false
2025-03-11T00:00:00,2025-03-11T12:31:59.865,81,false
2025-03-12T00:00:00,2025-03-12T11:43:23.952,74,false
2025-03-13T00:00:00,2025-03-13T13:40:38.33,67,false
2025-03-15T00:00:00,2025-03-15T14:56:48.658,66,false
2025-03-16T00:00:00,2025-03-16T15:01:53.552,67,false
2025-03-17T00:00:00,2025-03-17T16:12:28.434,77,false
2025-03-18T00:00:00,2025-03-18T13:52:08.341,67,false
2025-03-19T00:00:00,2025-03-19T12:50:34.025,70,false
2025-03-20T00:00:00,2025-03-20T12:04:03.281,65,false
2025-03-21T00:00:00,2025-03-21T12:15:06.511,59,false
2025-03-22T00:00:00,2025-03-22T16:15:50.703,60,false
2025-03-23T00:00:00,2025-03-23T15:28:30.654,62,false
2025-03-24T00:00:00,2025-03-24T13:13:43.526,75,false
2025-03-25T00:00:00,2025-03-25T12:22:06.839,0,false
2025-03-26T00:00:00,2025-03-26T11:48:52.729,63,false
2025-03-27T00:00:00,2025-03-27T13:34:38.902,70,false
2025-03-28T00:00:00,2025-03-28T12:03:48.166,71,false
2025-03-29T00:00:00,2025-03-29T18:39:30.377,68,false
2025-03-30T00:00:00,2025-03-31T04:57:25.065,61,false
2025-03-31T00:00:00,2025-03-31T13:31:32.507,56,false
2025-04-01T00:00:00,2025-04-01T12:18:36.284,62,false
2025-04-03T00:00:00,2025-04-03T13:03:39.551,66,false
2025-04-04T00:00:00,2025-04-04T23:24:04.407,70,false
2025-04-05T00:00:00,2025-04-05T14:52:49.444,69,false
2025-04-06T00:00:00,2025-04-06T20:37:05.431,67,false
2025-04-07T00:00:00,2025-04-07T14:50:40.977,67,false
2025-04-08T00:00:00,2025-04-08T14:03:54.121,69,false
2025-04-10T00:00:00,2025-04-10T13:45:13.334,68,false
2025-04-11T00:00:00,2025-04-11T12:58:28.686,71,false
2025-04-12T00:00:00,2025-04-12T13:44:24.782,74,false
2025-04-13T00:00:00,2025-04-13T14:41:32.694,70,false
2025-04-14T00:00:00,2025-04-14T15:54:31.521,69,false
2025-04-15T00:00:00,2025-04-15T15:17:20.179,69,false
2025-04-16T00:00:00,2025-04-16T14:32:47.356,68,false
2025-04-18T00:00:00,2025-04-19T02:26:43.61,60,false
2025-04-19T00:00:00,2025-04-19T17:02:13.817,60,false
2025-04-20T00:00:00,2025-04-20T15:29:42.3,0,true
2025-04-21T00:00:00,2025-04-21T13:23:01.727,64,false
2025-04-22T00:00:00,2025-04-22T11:47:11.774,69,false
2025-04-23T00:00:00,2025-04-24T02:16:47.921,71,false
2025-04-24T00:00:00,2025-04-24T16:07:37.102,76,false
2025-04-25T00:00:00,2025-04-25T12:06:26.945,71,false
2025-04-26T00:00:00,2025-04-26T16:38:23.551,71,false
2025-04-28T00:00:00,2025-04-28T20:35:17.095,0,true
2025-04-29T00:00:00,2025-04-29T14:21:45.231,70,false
2025-04-30T00:00:00,2025-05-01T21:08:04.557,64,false
2025-05-01T00:00:00,2025-05-02T01:26:14.989,64,false
2025-05-02T00:00:00,2025-05-02T12:08:00.989,68,false
2025-05-04T00:00:00,2025-05-04T18:44:54.133,60,false
2025-05-05T00:00:00,2025-05-05T21:03:28.887,69,false
