DATE,UPDATED_AT,STRESS_SCORE,CALCULATION_FAILED
2025-04-08T00:00:00,2025-04-09T01:33:39.811,0,true
2025-04-09T00:00:00,2025-04-09T13:23:17.587,75,false
2025-04-10T00:00:00,2025-04-11T06:46:57.331,66,false
2025-04-11T00:00:00,2025-04-11T15:01:04.519,77,false
2025-04-12T00:00:00,2025-04-12T15:48:28.799,72,false
2025-04-13T00:00:00,2025-04-13T15:26:09.051,74,false
2025-04-14T00:00:00,2025-04-14T12:03:23.289,66,false
2025-04-15T00:00:00,2025-04-16T00:40:14.98,67,false
2025-04-16T00:00:00,2025-04-16T22:09:23.479,66,false
2025-04-17T00:00:00,2025-04-18T02:05:17.811,72,false
2025-04-18T00:00:00,2025-04-19T02:32:46.513,69,false
2025-04-19T00:00:00,2025-04-19T15:50:40.861,66,false
2025-04-20T00:00:00,2025-04-21T04:24:53.608,71,false
2025-04-21T00:00:00,2025-04-21T15:08:34.664,71,false
2025-04-22T00:00:00,2025-04-22T16:08:41.145,84,false
2025-04-23T00:00:00,2025-04-23T15:26:16.164,80,false
2025-04-24T00:00:00,2025-04-24T15:37:12.193,77,false
2025-04-25T00:00:00,2025-04-25T13:57:14.292,71,false
2025-04-26T00:00:00,2025-04-26T14:03:56.027,77,false
2025-04-27T00:00:00,2025-04-27T14:16:27.875,78,false
2025-04-28T00:00:00,2025-04-28T13:50:18.105,74,false
2025-04-29T00:00:00,2025-04-29T14:01:11.114,71,false
2025-04-30T00:00:00,2025-05-01T01:35:17.001,69,false
2025-05-01T00:00:00,2025-05-01T20:27:26.448,67,false
2025-05-02T00:00:00,2025-05-02T13:07:14.279,71,false
2025-05-03T00:00:00,2025-05-03T14:28:46.293,71,false
2025-05-04T00:00:00,2025-05-04T14:21:44.848,71,false
2025-05-05T00:00:00,2025-05-05T15:15:18.631,72,false
2025-05-06T00:00:00,2025-05-06T21:41:46.749,71,false
2025-05-07T00:00:00,2025-05-07T19:21:30.933,67,false
2025-05-08T00:00:00,2025-05-10T06:31:21.095,64,false
2025-05-09T00:00:00,2025-05-10T06:31:22.171,64,false
2025-05-10T00:00:00,2025-05-10T18:47:08.178,70,false
2025-05-11T00:00:00,2025-05-11T17:50:20.9,80,false
2025-05-12T00:00:00,2025-05-12T21:15:28.663,68,false
2025-05-13T00:00:00,2025-05-14T06:06:21.592,68,false
2025-05-14T00:00:00,2025-05-15T01:44:15.986,63,false
2025-05-15T00:00:00,2025-05-15T15:57:47.746,71,false
2025-05-16T00:00:00,2025-05-16T18:07:09.771,62,false
2025-05-17T00:00:00,2025-05-17T17:09:48.356,69,false
2025-05-18T00:00:00,2025-05-18T14:32:17.185,78,false
2025-05-19T00:00:00,2025-05-19T14:27:14.876,68,false
2025-05-20T00:00:00,2025-05-21T02:42:18.955,65,false
2025-05-21T00:00:00,2025-05-22T02:38:37.443,62,false
2025-05-22T00:00:00,2025-05-22T17:58:09.848,68,false
2025-05-28T00:00:00,2025-05-29T01:39:41.761,71,false
2025-05-29T00:00:00,2025-05-29T14:18:48.391,68,false
2025-05-30T00:00:00,2025-05-30T21:42:03.123,69,false
2025-05-31T00:00:00,2025-06-01T05:36:10.885,75,false
2025-06-01T00:00:00,2025-06-02T03:02:09.719,72,false
2025-06-02T00:00:00,2025-06-02T17:05:19.474,73,false
2025-06-03T00:00:00,2025-06-03T21:15:50.333,70,false
2025-06-04T00:00:00,2025-06-04T16:22:50.47,72,false
2025-06-05T00:00:00,2025-06-05T18:38:20.397,76,false
2025-06-06T00:00:00,2025-06-06T19:40:13.425,77,false
2025-06-07T00:00:00,2025-06-07T17:43:42.938,71,false
2025-06-08T00:00:00,2025-06-08T17:53:57.093,66,false
2025-06-09T00:00:00,2025-06-10T05:39:06.246,65,false
2025-06-10T00:00:00,2025-06-10T19:08:15.052,68,false
2025-06-11T00:00:00,2025-06-11T13:41:51.616,64,false
2025-06-12T00:00:00,2025-06-13T03:15:50.562,71,false
2025-06-13T00:00:00,2025-06-13T16:57:14.363,71,false
2025-06-14T00:00:00,2025-06-14T17:21:02.484,73,false
2025-06-15T00:00:00,2025-06-15T20:18:52.26,70,false
2025-06-16T00:00:00,2025-06-17T02:43:18.535,63,false
2025-06-17T00:00:00,2025-06-17T19:33:06.162,70,false
2025-06-18T00:00:00,2025-06-18T14:08:46.191,70,false
2025-06-19T00:00:00,2025-06-19T21:18:17.111,70,false
2025-06-20T00:00:00,2025-06-20T22:15:00.368,77,false
2025-06-21T00:00:00,2025-06-22T03:32:47.799,65,false
2025-06-22T00:00:00,2025-06-22T18:37:48.908,81,false
