DATE,UPDATED_AT,STRESS_SCORE,CALCULATION_FAILED
2025-02-25T00:00:00,2025-02-25T14:43:57.272,0,true
2025-02-26T00:00:00,2025-02-26T17:17:24.38,74,false
2025-03-05T00:00:00,2025-03-06T15:54:51.162,76,false
2025-03-06T00:00:00,2025-03-06T18:22:55.132,70,false
2025-03-07T00:00:00,2025-03-07T17:24:08.573,77,false
2025-03-08T00:00:00,2025-03-08T16:51:37.309,69,false
2025-03-09T00:00:00,2025-03-09T15:51:55.263,75,false
2025-03-10T00:00:00,2025-03-10T17:34:30.9,77,false
2025-03-11T00:00:00,2025-03-11T17:05:51.004,71,false
2025-03-12T00:00:00,2025-03-12T17:32:42.308,0,true
2025-03-13T00:00:00,2025-03-13T17:25:43.15,73,false
2025-03-14T00:00:00,2025-03-14T16:56:02.649,76,false
2025-03-15T00:00:00,2025-03-15T18:43:53.49,71,false
2025-03-16T00:00:00,2025-03-16T19:30:26.042,0,true
2025-03-18T00:00:00,2025-03-18T22:02:24.908,66,false
2025-03-17T00:00:00,2025-03-18T22:02:25.647,68,false
2025-03-19T00:00:00,2025-03-19T16:19:06.381,69,false
2025-03-20T00:00:00,2025-03-20T15:44:30.721,77,false
2025-03-21T00:00:00,2025-03-25T18:31:19.876,0,true
2025-03-24T00:00:00,2025-03-25T18:31:19.961,73,false
2025-03-23T00:00:00,2025-03-25T18:31:20.41,0,true
2025-03-22T00:00:00,2025-03-25T18:31:20.551,0,true
2025-03-25T00:00:00,2025-03-25T18:31:21.141,74,false
2025-03-26T00:00:00,2025-03-26T15:08:58.055,66,false
2025-03-27T00:00:00,2025-03-27T16:31:03.398,70,false
2025-03-28T00:00:00,2025-03-28T16:34:39.505,69,false
2025-03-29T00:00:00,2025-03-29T17:44:07.762,72,false
2025-03-31T00:00:00,2025-04-01T00:59:36.777,0,true
2025-03-30T00:00:00,2025-04-01T00:59:37.273,70,false
2025-04-01T00:00:00,2025-04-01T16:18:33.86,70,false
2025-04-02T00:00:00,2025-04-02T14:50:35.261,65,false
2025-04-03T00:00:00,2025-04-03T18:18:06.549,70,false
2025-04-04T00:00:00,2025-04-04T17:49:03.051,66,false
2025-04-07T00:00:00,2025-04-09T19:57:08.768,0,true
2025-04-09T00:00:00,2025-04-09T19:57:10.86,71,false
2025-04-05T00:00:00,2025-04-09T20:02:15.177,69,false
2025-04-11T00:00:00,2025-04-13T22:43:21.189,0,true
2025-04-10T00:00:00,2025-04-13T22:43:22.731,63,false
2025-04-12T00:00:00,2025-04-13T22:43:23.071,70,false
2025-04-25T00:00:00,2025-04-25T23:55:12.308,67,false
2025-04-24T00:00:00,2025-04-25T23:55:12.643,0,true
2025-05-05T00:00:00,2025-05-08T21:32:50.637,0,true
2025-05-02T00:00:00,2025-05-08T21:32:51.219,0,true
2025-05-06T00:00:00,2025-05-08T21:32:51.449,0,true
2025-05-08T00:00:00,2025-05-08T21:32:51.621,57,false
2025-05-07T00:00:00,2025-05-08T21:32:53.072,66,false
