DATE,UPDATED_AT,STRESS_SCORE,CALCULATION_FAILED
2025-02-21T00:00:00,2025-02-21T11:22:28.616,0,true
2025-02-22T00:00:00,2025-02-22T13:42:09.699,67,false
2025-02-23T00:00:00,2025-02-23T14:05:25.226,72,false
2025-02-24T00:00:00,2025-02-24T12:09:40.275,73,false
2025-02-25T00:00:00,2025-02-25T12:08:49.533,77,false
2025-02-26T00:00:00,2025-02-26T12:12:37.172,79,false
2025-02-27T00:00:00,2025-03-05T11:20:01.279,76,false
2025-03-07T00:00:00,2025-03-07T12:25:15.175,80,false
2025-03-08T00:00:00,2025-03-08T13:54:39.218,72,false
2025-03-09T00:00:00,2025-03-09T14:15:00.78,75,false
2025-03-10T00:00:00,2025-03-10T12:16:26.957,73,false
2025-03-11T00:00:00,2025-03-11T12:12:43.364,74,false
2025-03-12T00:00:00,2025-03-12T12:06:52.496,65,false
2025-03-13T00:00:00,2025-03-13T12:05:27.842,77,false
2025-03-14T00:00:00,2025-03-14T11:49:27.024,74,false
2025-03-15T00:00:00,2025-03-15T18:10:28.206,71,false
2025-03-16T00:00:00,2025-03-16T19:43:44.303,78,false
2025-03-17T00:00:00,2025-03-17T14:31:38.348,80,false
2025-03-18T00:00:00,2025-03-18T12:39:10.195,77,false
2025-03-19T00:00:00,2025-03-19T12:52:22.942,71,false
2025-03-20T00:00:00,2025-03-20T12:54:50.862,76,false
2025-03-21T00:00:00,2025-03-21T13:03:04.985,78,false
2025-03-22T00:00:00,2025-03-22T13:44:16.463,71,false
2025-03-24T00:00:00,2025-03-24T12:10:30.318,64,false
2025-03-25T00:00:00,2025-03-25T12:21:24.512,0,false
2025-03-26T00:00:00,2025-03-26T12:17:46.592,72,false
2025-03-27T00:00:00,2025-03-27T12:19:42.834,65,false
2025-03-28T00:00:00,2025-03-28T12:21:54.23,72,false
2025-03-29T00:00:00,2025-03-29T15:21:52.877,76,false
2025-03-30T00:00:00,2025-03-30T14:23:05.822,80,false
2025-03-31T00:00:00,2025-03-31T12:20:23.27,82,false
2025-04-01T00:00:00,2025-04-01T12:20:04.094,81,false
2025-04-02T00:00:00,2025-04-02T12:22:17.499,82,false
2025-04-03T00:00:00,2025-04-03T12:22:59.691,75,false
2025-04-04T00:00:00,2025-04-04T12:09:34.993,73,false
2025-04-05T00:00:00,2025-04-05T12:55:18.533,75,false
2025-04-06T00:00:00,2025-04-06T14:52:06.226,72,false
2025-04-07T00:00:00,2025-04-07T12:14:26.025,75,false
2025-04-08T00:00:00,2025-04-08T12:00:13.15,70,false
2025-04-09T00:00:00,2025-04-09T12:03:49.554,76,false
2025-04-10T00:00:00,2025-04-10T12:09:58.807,73,false
2025-04-11T00:00:00,2025-04-11T12:01:53.759,63,false
2025-04-12T00:00:00,2025-04-12T13:52:21.052,69,false
2025-04-13T00:00:00,2025-04-13T17:57:51.461,69,false
2025-04-14T00:00:00,2025-04-14T14:01:40.765,76,false
2025-04-15T00:00:00,2025-04-15T15:27:42.172,73,false
2025-04-21T00:00:00,2025-04-21T11:55:29.163,0,true
2025-04-22T00:00:00,2025-04-22T12:19:35.381,69,false
2025-04-23T00:00:00,2025-04-23T12:20:18.406,71,false
2025-04-24T00:00:00,2025-04-24T11:59:49.99,69,false
2025-04-25T00:00:00,2025-04-25T11:59:39.324,69,false
2025-04-26T00:00:00,2025-04-26T13:41:22.256,67,false
2025-04-27T00:00:00,2025-04-27T13:42:30.464,67,false
2025-04-28T00:00:00,2025-04-28T11:51:31.557,67,false
2025-04-29T00:00:00,2025-04-29T12:26:18.19,70,false
2025-04-30T00:00:00,2025-04-30T12:12:31.673,69,false
2025-05-02T00:00:00,2025-05-02T12:35:07.338,67,false
2025-05-03T00:00:00,2025-05-03T14:02:27.375,70,false
2025-05-04T00:00:00,2025-05-04T14:30:42.32,72,false
2025-05-05T00:00:00,2025-05-05T13:59:00.073,74,false
2025-05-06T00:00:00,2025-05-06T14:05:47.538,81,false
2025-05-07T00:00:00,2025-05-07T14:20:31.995,90,false
2025-05-08T00:00:00,2025-05-08T13:45:35.332,79,false
2025-05-09T00:00:00,2025-05-09T14:14:24.175,85,false
2025-05-10T00:00:00,2025-05-10T16:22:07.224,82,false
