DATE,UPDATED_AT,STRESS_SCORE,CALCULATION_FAILED
2025-03-19T00:00:00,2025-03-19T14:49:13.293,0,true
2025-03-21T00:00:00,2025-03-21T19:05:31.456,0,true
2025-05-10T00:00:00,2025-05-10T21:23:07.845,0,true
2025-05-12T00:00:00,2025-05-12T15:15:35.588,0,true
2025-05-13T00:00:00,2025-05-13T14:01:44.219,0,true
2025-05-14T00:00:00,2025-05-14T14:27:01.57,0,true
2025-05-15T00:00:00,2025-05-15T15:35:08.208,0,true
2025-05-16T00:00:00,2025-05-16T14:28:19.173,75,false
2025-05-17T00:00:00,2025-05-18T03:29:20.907,79,false
2025-05-18T00:00:00,2025-05-18T18:16:46.578,83,false
2025-05-19T00:00:00,2025-05-20T13:58:14.851,75,false
2025-05-20T00:00:00,2025-05-20T13:58:15.579,73,false
2025-05-21T00:00:00,2025-05-21T13:42:37.986,78,false
2025-05-22T00:00:00,2025-05-22T13:28:26.029,64,false
2025-05-26T00:00:00,2025-05-27T14:01:15.766,73,false
2025-05-29T00:00:00,2025-05-31T06:37:58.686,75,false
2025-05-30T00:00:00,2025-05-31T06:37:59.814,68,false
2025-05-28T00:00:00,2025-05-31T06:38:01.697,82,false
2025-05-31T00:00:00,2025-05-31T22:24:03.343,61,false
2025-06-01T00:00:00,2025-06-01T18:34:46.803,71,false
2025-06-02T00:00:00,2025-06-02T12:13:20.2,68,false
2025-06-03T00:00:00,2025-06-03T14:32:20.084,72,false
2025-06-04T00:00:00,2025-06-04T16:15:17.165,76,false
2025-06-05T00:00:00,2025-06-07T15:54:20.56,77,false
2025-06-06T00:00:00,2025-06-07T15:54:20.529,70,false
2025-06-07T00:00:00,2025-06-07T16:36:18.895,76,false
2025-06-08T00:00:00,2025-06-08T17:46:02.93,74,false
2025-06-09T00:00:00,2025-06-10T03:13:18.464,69,false
2025-06-10T00:00:00,2025-06-10T14:56:56.381,81,false
2025-06-11T00:00:00,2025-06-12T06:24:37.352,80,false
2025-06-12T00:00:00,2025-06-12T14:15:16.218,80,false
2025-06-16T00:00:00,2025-06-16T23:30:25.991,74,false
2025-06-15T00:00:00,2025-06-16T23:30:26.507,76,false
2025-06-13T00:00:00,2025-06-16T23:30:26.623,0,true
2025-06-14T00:00:00,2025-06-16T23:30:26.928,71,false
2025-06-17T00:00:00,2025-06-17T15:30:11.081,80,false
2025-06-18T00:00:00,2025-06-18T15:52:19.101,80,false
2025-06-19T00:00:00,2025-06-22T03:37:01.3,81,false
2025-06-20T00:00:00,2025-06-22T03:37:02.058,80,false
2025-06-21T00:00:00,2025-06-22T03:37:05.488,80,false
2025-06-22T00:00:00,2025-06-22T18:57:03.491,78,false
2025-06-23T00:00:00,2025-06-23T13:37:06.937,75,false
2025-06-24T00:00:00,2025-06-25T02:21:27.726,80,false
2025-06-25T00:00:00,2025-06-25T15:07:02.226,82,false
2025-06-28T00:00:00,2025-06-28T15:01:15.985,82,false
2025-06-29T00:00:00,2025-06-29T16:40:23.879,69,false
2025-06-30T00:00:00,2025-06-30T19:18:53.308,69,false
