timestamp,rmssd,coverage,low_frequency,high_frequency
2025-05-16T03:30:00,40.791,0.894,1989.133,329.308
2025-05-16T03:35:00,60.296,0.97,7481.276,939.852
2025-05-16T03:40:00,51.467,0.984,798.627,1180.747
2025-05-16T03:45:00,49.928,0.94,1206.003,686.241
2025-05-16T03:50:00,42.878,1.003,710.444,467.162
2025-05-16T03:55:00,48.61,0.997,846.671,726.338
2025-05-16T04:00:00,42.095,1.002,604.676,541.717
2025-05-16T04:05:00,42.551,1.004,1078.067,731.695
2025-05-16T04:10:00,37.688,1.002,652.593,454.303
2025-05-16T04:15:00,37.065,1.001,277.782,447.108
2025-05-16T04:20:00,34.797,0.954,602.001,511.463
2025-05-16T04:25:00,37.372,0.955,1157.894,394.241
2025-05-16T04:30:00,37.289,1.001,2507.14,359.57
2025-05-16T04:35:00,34.48,0.964,1308.57,489.359
2025-05-16T04:40:00,37.477,0.934,1823.751,425.13
2025-05-16T04:45:00,35.816,0.998,1508.596,526.432
2025-05-16T04:50:00,38.636,1.002,2176.82,398.63
2025-05-16T04:55:00,27.444,1,909.552,228.627
2025-05-16T05:00:00,28.806,0.949,2128.425,192.516
2025-05-16T05:05:00,39.246,0.992,419.584,502.992
2025-05-16T05:10:00,39.072,1.003,771.84,415.554
2025-05-16T05:15:00,39.664,0.998,992.61,379.866
2025-05-16T05:20:00,43.386,1.002,553.878,506.301
2025-05-16T05:25:00,46.326,1.002,667.372,677.309
2025-05-16T05:30:00,40.796,0.999,575.998,551.04
2025-05-16T05:35:00,37.889,1.005,632.66,374
2025-05-16T05:40:00,43.783,1,700.988,791.03
2025-05-16T05:45:00,44.096,1.004,683.718,472.855
2025-05-16T05:50:00,43.993,1.003,1328.185,638.274
2025-05-16T05:55:00,47.476,0.947,2295.218,422.232
2025-05-16T06:00:00,49.825,1.001,4001.298,681.297
2025-05-16T06:05:00,41.948,0.975,3165.425,264.968
2025-05-16T06:10:00,52.925,0.938,4048.866,673.204
2025-05-16T06:15:00,44.888,0.962,2255.28,520.663
2025-05-16T06:20:00,55.153,0.967,1958.419,767.622
2025-05-16T06:25:00,51.955,0.966,2393.72,978.173
2025-05-16T06:30:00,37.216,0.982,2308.144,399.289
2025-05-16T06:35:00,28.735,1.003,1109.147,245.95
2025-05-16T06:40:00,27.576,1.004,739.028,214.13
