timestamp,rmssd,coverage,low_frequency,high_frequency
2025-03-14T04:55:00,36.991,0.939,1397.753,369.663
2025-03-14T05:00:00,47.707,0.874,576.855,683.24
2025-03-14T05:05:00,34.697,0.943,483.31,352.197
2025-03-14T05:10:00,30.897,0.999,364.951,289.818
2025-03-14T05:15:00,39.727,0.888,366.038,431.182
2025-03-14T05:20:00,35.171,0.85,857.661,681.494
2025-03-14T05:25:00,35.016,1.002,2461.475,1853.307
2025-03-14T05:30:00,48.194,0.871,1715.195,657.112
2025-03-14T05:35:00,49.545,0.989,581.483,535.167
2025-03-14T05:40:00,45.761,1.001,337.435,550.696
2025-03-14T05:45:00,47.423,0.989,362.955,478.506
2025-03-14T05:50:00,39.105,1.003,297.562,411.5
2025-03-14T05:55:00,42.451,1.004,504.25,524.114
2025-03-14T06:00:00,43.376,1.004,100.567,587.262
2025-03-14T06:05:00,42.244,1.001,366.201,489.28
2025-03-14T06:10:00,39.468,0.86,394.101,503.365
2025-03-14T06:15:00,38.534,1.002,1021.675,369.618
2025-03-14T06:20:00,46.674,0.942,1870.389,646.019
2025-03-14T06:25:00,43.346,0.902,1105.407,504.149
2025-03-14T06:30:00,43.661,0.963,726.149,665.661
2025-03-14T06:35:00,40.852,0.98,743.213,431.486
2025-03-14T06:40:00,19.532,0.985,205.583,51.17
2025-03-14T06:50:00,30.418,0.985,362.387,269.19
2025-03-14T06:55:00,33.063,0.933,597.033,270.385
2025-03-14T07:00:00,37.432,0.972,663.828,421.694
2025-03-14T07:05:00,33.575,0.989,380.815,353.239
2025-03-14T07:10:00,31.491,1.005,211.863,333.16
2025-03-14T07:15:00,33.04,1.002,190.834,314.029
2025-03-14T07:20:00,32.892,0.995,279.072,283.09
2025-03-14T07:25:00,34.912,0.997,358.262,352.436
2025-03-14T07:30:00,34.657,1.002,138.3,340.676
2025-03-14T07:35:00,44.634,0.995,414.472,523.428
2025-03-14T07:40:00,55.318,0.917,1791.929,859.568
2025-03-14T07:45:00,58.299,0.954,798.705,1196.625
2025-03-14T07:50:00,53.809,1.003,521.994,1100.923
2025-03-14T07:55:00,50.345,0.99,375.436,851.264
2025-03-14T08:00:00,67.761,0.863,800.801,974.497
2025-03-14T08:05:00,58.702,1.002,521.693,1055.676
2025-03-14T08:10:00,57.431,1.005,259.728,1187.073
2025-03-14T08:15:00,42.477,0.849,866.247,693.573
2025-03-14T08:20:00,59.163,1.002,688.075,964.334
2025-03-15T00:25:00,22.259,0.847,772.016,226.906
2025-03-15T00:30:00,28.941,0.927,1430.846,219.82
2025-03-15T00:35:00,31.349,0.945,354.424,316.496
2025-03-15T00:40:00,33.818,1.003,302.025,330.625
2025-03-15T00:45:00,36.38,0.953,651.254,346.425
2025-03-15T00:50:00,37.536,1.001,163.854,441.379
2025-03-15T00:55:00,36.069,1.005,159.865,389.776
