DATE,UPDATED_AT,STRESS_SCORE,CALCULATION_FAILED
2025-03-14T00:00:00,2025-03-14T12:46:26.697,0,true
2025-03-15T00:00:00,2025-03-15T13:21:53.277,0,true
2025-03-16T00:00:00,2025-03-17T02:01:30.866,74,false
2025-03-17T00:00:00,2025-03-17T22:06:11.1,74,false
2025-03-18T00:00:00,2025-03-18T13:08:02.258,76,false
2025-03-19T00:00:00,2025-03-19T12:31:03.422,0,true
2025-03-20T00:00:00,2025-03-20T13:46:47.25,0,true
2025-03-21T00:00:00,2025-03-22T05:26:47.775,79,false
2025-03-22T00:00:00,2025-03-22T14:59:03.857,0,true
2025-03-24T00:00:00,2025-03-25T05:48:22.366,0,true
2025-03-25T00:00:00,2025-03-26T01:32:39.492,81,false
2025-03-26T00:00:00,2025-03-26T12:27:27.315,76,false
2025-03-27T00:00:00,2025-03-27T13:29:05.77,88,false
2025-03-28T00:00:00,2025-03-28T13:34:47.689,80,false
2025-03-29T00:00:00,2025-03-29T13:00:29.928,89,false
2025-03-30T00:00:00,2025-03-30T13:30:05.957,79,false
2025-03-31T00:00:00,2025-03-31T12:19:23.316,94,false
2025-04-01T00:00:00,2025-04-02T00:47:03.039,89,false
2025-04-02T00:00:00,2025-04-02T11:37:23.077,82,false
2025-04-03T00:00:00,2025-04-03T14:35:31.075,86,false
2025-04-04T00:00:00,2025-04-05T03:15:10.069,84,false
2025-04-05T00:00:00,2025-04-05T13:20:06.06,91,false
2025-04-06T00:00:00,2025-04-06T14:23:26.529,79,false
2025-04-07T00:00:00,2025-04-08T02:34:33.643,80,false
2025-04-08T00:00:00,2025-04-09T02:49:44.785,79,false
2025-04-09T00:00:00,2025-04-09T12:28:53.287,79,false
2025-04-10T00:00:00,2025-04-11T01:22:59.422,81,false
2025-04-12T00:00:00,2025-04-13T01:28:06.706,77,false
2025-04-13T00:00:00,2025-04-13T14:56:28.668,79,false
2025-04-14T00:00:00,2025-04-14T14:06:10.235,80,false
2025-04-16T00:00:00,2025-04-16T12:25:36.349,78,false
2025-04-17T00:00:00,2025-04-17T20:14:47.771,80,false
2025-04-18T00:00:00,2025-04-18T14:07:17.462,86,false
2025-04-19T00:00:00,2025-04-19T14:32:32.548,83,false
2025-04-21T00:00:00,2025-04-21T13:36:43.293,0,true
2025-04-22T00:00:00,2025-04-22T13:34:32.983,75,false
2025-04-23T00:00:00,2025-04-23T13:27:43.512,81,false
2025-04-24T00:00:00,2025-04-24T23:01:35.308,80,false
2025-04-25T00:00:00,2025-04-26T01:37:57.255,80,false
2025-04-26T00:00:00,2025-04-26T13:56:46.464,81,false
2025-04-27T00:00:00,2025-04-27T12:55:19.351,79,false
2025-04-29T00:00:00,2025-04-29T13:13:39.026,78,false
2025-04-30T00:00:00,2025-04-30T12:08:22.369,72,false
2025-05-01T00:00:00,2025-05-01T14:19:10.734,72,false
2025-05-03T00:00:00,2025-05-03T14:07:46.316,73,false
2025-05-04T00:00:00,2025-05-04T13:58:12.861,80,false
2025-05-05T00:00:00,2025-05-05T13:54:44.189,80,false
2025-05-06T00:00:00,2025-05-06T13:03:30.982,84,false
2025-05-07T00:00:00,2025-05-07T12:00:08.251,81,false
2025-05-08T00:00:00,2025-05-08T13:17:25.097,81,false
2025-05-10T00:00:00,2025-05-10T13:09:47.18,76,false
2025-05-11T00:00:00,2025-05-11T14:17:03.149,68,false
2025-05-12T00:00:00,2025-05-12T12:22:54.182,76,false
2025-05-13T00:00:00,2025-05-13T13:05:29.194,75,false
2025-05-14T00:00:00,2025-05-14T12:11:29.364,72,false
