timestamp,rmssd,coverage,low_frequency,high_frequency
2025-03-14T00:15:00,30.928,0.957,1357.468,278.499
2025-03-14T00:20:00,62.557,0.912,641.42,611.829
2025-03-14T00:25:00,50.021,0.975,425.208,689.841
2025-03-14T00:30:00,43.006,0.916,1668.572,452.381
2025-03-14T00:35:00,38.031,1.003,475.686,486.149
2025-03-14T00:40:00,35.015,1.004,377.277,464.731
2025-03-14T00:45:00,33.027,1.002,194.284,345.067
2025-03-14T00:50:00,38.798,0.991,458.478,542.804
2025-03-14T00:55:00,38.816,0.997,537.2,549.485
2025-03-14T01:00:00,46.825,0.806,4801.083,501.142
2025-03-14T01:05:00,37.69,0.867,4109.194,336.125
2025-03-14T01:10:00,42.418,0.993,2546.33,362.129
2025-03-14T01:15:00,37.567,1.006,1758.258,392.091
2025-03-14T01:20:00,31.955,1.003,1761.219,266.097
2025-03-14T01:25:00,28.659,1.003,918.847,272.348
2025-03-14T01:30:00,32.574,1.004,863.462,375.88
2025-03-14T01:35:00,37.797,0.951,2009.462,376.394
2025-03-14T01:40:00,32.635,1.006,1252.18,336.469
2025-03-14T01:45:00,31.12,1.001,901.953,278.508
2025-03-14T01:50:00,31.375,0.999,1043.855,259.086
2025-03-14T01:55:00,35.197,1.003,415.605,428.641
2025-03-14T02:00:00,44.496,0.925,1707.524,252.234
2025-03-14T02:05:00,57.84,0.867,4551.156,602.217
2025-03-14T02:10:00,42.403,0.981,965.076,381.191
2025-03-14T02:15:00,44.073,0.929,2944.741,444.432
2025-03-14T02:20:00,35.427,1.006,481.989,358.486
2025-03-14T02:25:00,32.681,0.994,838.533,234.152
2025-03-14T02:30:00,36.203,1.007,529.314,336.947
2025-03-14T02:35:00,36.343,0.989,618.957,380.95
2025-03-14T02:45:00,34.647,0.996,949.039,349.381
2025-03-14T02:50:00,57.146,0.955,7989.272,383.382
2025-03-14T02:55:00,52.676,0.861,2409.224,433.596
2025-03-14T03:00:00,51.384,1.005,4628.012,575.951
2025-03-14T03:05:00,43.477,0.997,1129.116,528.133
2025-03-14T03:10:00,40.843,0.993,2220.742,348.837
2025-03-14T03:15:00,46.671,0.816,1737.01,354.314
2025-03-14T04:00:00,27.202,0.987,196.871,284.547
2025-03-14T04:05:00,28.379,0.929,698.204,240.201
2025-03-14T04:10:00,27.374,1.004,1030.426,178.928
2025-03-14T04:15:00,32.005,1.003,3797.3,273.16
2025-03-14T04:20:00,35.152,0.995,3224.74,364.567
2025-03-14T04:25:00,31.779,0.988,2573.639,176.9
2025-03-14T04:30:00,33.696,0.989,1650.048,176.047
2025-03-14T04:35:00,34.657,1.004,2267.826,244.496
2025-03-14T04:40:00,34.475,1.006,2778.731,372.407
2025-03-14T04:45:00,33.625,0.995,832.158,367.252
2025-03-14T04:50:00,37.935,0.93,3152.569,370.127
2025-03-14T04:55:00,26.518,0.975,734.534,200.887
2025-03-14T05:00:00,28.506,0.943,997.285,193.802
2025-03-14T05:05:00,20.155,1.004,728.5,94.456
2025-03-14T05:10:00,21.751,0.986,596.971,125.658
2025-03-14T05:15:00,23.782,0.991,1625.322,105.896
2025-03-14T05:20:00,26.564,0.956,1618.522,150.887
2025-03-14T05:25:00,22.845,0.973,1698.313,267.709
2025-03-14T05:30:00,29.001,1.004,1771.752,215.498
2025-03-14T05:35:00,23.689,1.002,1084.47,159.986
2025-03-14T05:40:00,25.605,0.96,1390.639,171.306
2025-03-14T05:45:00,21.128,1.002,463.571,141.374
2025-03-14T05:50:00,21.001,1.003,212.994,120.986
2025-03-14T05:55:00,23.693,1.004,254.066,131.006
2025-03-14T06:05:00,49.828,0.908,2196.165,597.196
2025-03-14T06:10:00,43.05,0.85,1699.912,197.531
2025-03-14T06:15:00,47.809,0.767,2108.31,533.457
2025-03-14T06:20:00,44.327,0.86,1463.744,356.727
2025-03-14T06:25:00,44.158,0.845,1619.716,359.743
2025-03-14T06:30:00,34.405,0.988,1498.358,284.558
2025-03-14T06:35:00,34.229,0.999,919.926,206.173
2025-03-14T06:40:00,34.169,0.987,1716.53,252.327
2025-03-14T06:45:00,37.822,0.944,2838.421,227.571
2025-03-14T06:50:00,37.163,1.001,1754.296,317.439
2025-03-14T06:55:00,31.877,0.909,1000.511,162.563
2025-03-14T07:00:00,53.696,0.732,1057.313,297.315
2025-03-14T07:05:00,31.459,0.998,840.489,251.124
2025-03-14T07:10:00,39.303,0.835,888.451,318.191
2025-03-14T07:15:00,37.793,0.962,1408.459,471.294
2025-03-14T07:20:00,31.862,1.005,1532.159,323.634
2025-03-14T07:25:00,31.69,1.004,1310.726,279.563
2025-03-14T07:30:00,31.503,1.004,521.811,228.717
2025-03-14T07:35:00,28.871,1.003,306.31,269.258
2025-03-14T07:40:00,28.401,1.004,1303.489,193.651
2025-03-14T07:45:00,29.308,0.922,427.453,257.382
2025-03-14T07:50:00,52.928,0.942,6450.536,369.29
2025-03-14T07:55:00,45.407,0.838,1910.828,314.071
2025-03-15T00:45:00,35.379,0.93,3087.619,318.465
2025-03-15T00:50:00,35.39,0.974,1838.806,175.616
2025-03-15T00:55:00,36.058,1.005,2034.135,275.867
2025-03-15T01:00:00,36.121,1.002,979.301,390.671
2025-03-15T01:05:00,37.3,1.003,1260.497,374.912
2025-03-15T01:10:00,33.37,1.006,752.507,289.446
2025-03-15T01:15:00,36.406,0.996,663.023,361.759
2025-03-15T01:20:00,35.62,0.996,360.365,328.628
2025-03-15T01:25:00,36.002,1.002,749.89,450.198
