timestamp,rmssd,coverage,low_frequency,high_frequency
2025-02-20T23:25:00,101.488,0.889,813.268,1171.338
2025-02-20T23:30:00,101.587,0.812,1643.031,1121.968
2025-02-20T23:35:00,103.603,0.935,1020.657,2426.72
2025-02-20T23:40:00,99.01,0.981,718.67,1948.052
2025-02-20T23:45:00,99.159,0.948,562.135,1837.491
2025-02-20T23:50:00,89.574,1.007,530.901,1561.901
2025-02-20T23:55:00,75.687,1.004,664.722,1190.321
2025-02-21T00:00:00,75.255,0.73,1286.064,481.649
2025-02-21T00:05:00,93.423,1.003,1135.717,2456.783
2025-02-21T00:10:00,47.704,0.973,1249.136,623.176
2025-02-21T00:15:00,131.173,1.002,1269.348,4077.422
2025-02-21T00:20:00,120.482,1.003,1734.995,2977.8
2025-02-21T00:25:00,102.105,1.006,1825.316,2278.15
2025-02-21T00:30:00,99.555,1.004,1750.633,1932.816
2025-02-21T00:35:00,81.22,1.004,1683.34,1086.311
2025-02-21T00:40:00,76.288,1.003,1074.325,1036.238
2025-02-21T00:45:00,78.688,1.001,1416.299,1211.825
2025-02-21T00:50:00,73.62,1.006,1098.694,865.415
2025-02-21T00:55:00,63.711,1.004,992.832,791.619
2025-02-21T01:00:00,89.086,0.963,1369.026,1358.876
2025-02-21T01:05:00,84.622,0.929,2236.788,1720.076
2025-02-21T01:10:00,24.3,1.004,232.011,38.86
2025-02-21T01:15:00,32.696,0.981,761.009,259.851
2025-02-21T01:20:00,47.345,1.004,497.083,376.356
2025-02-21T01:25:00,66.363,1.003,378.343,814.2
2025-02-21T01:30:00,52.255,0.987,196.263,229.562
2025-02-21T01:35:00,85.475,0.951,3396.337,1819.515
2025-02-21T01:40:00,79.559,0.995,2700.104,1244.342
2025-02-21T01:45:00,77.538,1.005,865.88,1321.728
2025-02-21T01:50:00,69.219,1.003,1743.286,764.342
2025-02-21T01:55:00,60.242,1.005,831.261,740.355
2025-02-21T02:00:00,61.706,1.003,502.459,752.895
2025-02-21T02:05:00,56.299,0.997,526.993,504.619
2025-02-21T02:10:00,62.853,1.004,779.07,866.79
2025-02-21T02:15:00,56.675,0.941,448.814,681.918
2025-02-21T02:20:00,53.478,1.003,311.68,617.602
2025-02-21T02:25:00,48.136,1.005,439.039,483.612
2025-02-21T02:30:00,47.301,1.001,453.673,482.174
2025-02-21T02:35:00,57.845,0.896,736.576,629.786
2025-02-21T02:40:00,58.513,1.005,2549.198,739.619
2025-02-21T02:45:00,60.055,0.961,480.042,865.662
2025-02-21T02:50:00,53.8,1.006,252.374,673.267
2025-02-21T02:55:00,68.546,1.002,403.272,926.533
2025-02-21T03:00:00,65.44,0.858,1121.952,784.017
2025-02-21T03:05:00,87.126,0.958,3772.869,1591.921
2025-02-21T03:10:00,88.777,1.004,1840.615,2106.416
2025-02-21T03:15:00,93.602,1.003,2222.005,1668.706
2025-02-21T03:20:00,82.107,1.007,927.108,1181.806
2025-02-21T03:25:00,71.709,1.003,986.994,1019.154
2025-02-21T03:30:00,59.212,0.996,1116.994,750.636
2025-02-21T03:35:00,75.384,0.899,1378.626,833.283
2025-02-21T03:40:00,60.663,0.948,686.821,677.478
2025-02-21T03:45:00,63.873,1.005,3266.297,957.19
2025-02-21T03:50:00,60.579,0.973,1481.254,589.706
2025-02-21T03:55:00,61.217,1.002,360.53,805.257
2025-02-21T04:00:00,73.006,0.891,835.017,824.353
2025-02-21T04:05:00,76.162,0.942,1004.784,1201.312
2025-02-21T04:10:00,59.049,0.977,1105.141,594.894
2025-02-21T04:15:00,75.531,0.906,610.205,1251.719
2025-02-21T04:20:00,79.776,0.943,562.464,1009.152
2025-02-21T04:25:00,77.717,0.9,1725.953,1203.959
2025-02-21T04:30:00,84.508,0.954,999.743,2022.482
2025-02-21T04:35:00,80.068,0.972,936.16,1663.324
2025-02-21T04:40:00,67.571,0.957,903.599,1027.261
2025-02-21T04:45:00,60.88,1.005,654.214,802.918
2025-02-21T04:50:00,59.958,0.939,758.232,866.772
2025-02-21T04:55:00,51.745,1.004,250.266,594.109
2025-02-21T05:00:00,59.58,0.978,946.934,887.168
2025-02-21T05:05:00,45.207,1.003,566.022,494.082
2025-02-21T05:10:00,46.352,0.977,498.213,430.219
2025-02-21T05:15:00,44.027,1.003,446.458,438.314
2025-02-21T05:20:00,46.659,0.876,942.515,393.955
2025-02-21T05:25:00,59.408,0.848,1288.576,781.692
2025-02-21T23:25:00,79.067,0.715,715.613,1165.785
2025-02-21T23:30:00,88.52,0.992,882.068,2164.529
2025-02-21T23:35:00,73.102,0.928,341.097,1032.114
2025-02-21T23:40:00,64.843,1.004,278.581,911.737
2025-02-21T23:45:00,68.727,0.994,418.087,1080.162
2025-02-21T23:50:00,61.81,0.944,1159.657,806.304
2025-02-21T23:55:00,53.018,1.005,243.475,748.019
2025-02-22T00:00:00,59.421,0.988,182.758,819.995
2025-02-22T00:05:00,55.964,0.994,282.693,709.995
2025-02-22T00:10:00,57.347,0.999,87.318,908.684
2025-02-22T00:25:00,83.669,0.822,1647.72,1317.411
2025-02-22T00:35:00,75.34,0.965,972.202,1385.616
2025-02-22T00:40:00,65.227,1.005,1740.575,872.253
2025-02-22T00:45:00,60.499,0.965,806.527,678.317
2025-02-22T00:50:00,72.446,0.944,1548.5,1094.122
2025-02-22T00:55:00,69.53,0.897,954.169,901.963
2025-02-22T01:00:00,58.283,1.001,449.132,630.431
2025-02-22T01:05:00,45.584,0.993,304.929,470.59
2025-02-22T01:10:00,35.928,0.985,367.508,253.222
2025-02-22T01:15:00,43.68,0.997,263.548,412.675
2025-02-22T01:20:00,44.08,1.004,210.697,413.146
2025-02-22T01:25:00,44.726,1.002,207.462,442.046
2025-02-22T01:30:00,48.982,1.004,451.909,483.424
2025-02-22T01:35:00,66.388,0.96,978.603,1115.096
2025-02-22T01:40:00,59.065,0.926,299.51,577.103
2025-02-22T01:45:00,66.046,0.991,742.693,760.522
2025-02-22T01:50:00,61.575,0.964,867.764,917.503
2025-02-22T01:55:00,54.076,0.95,1683.484,596.67
2025-02-22T02:00:00,43.123,1.001,552.616,443.089
2025-02-22T02:05:00,56.298,0.994,676.983,997.344
2025-02-22T02:10:00,52.292,0.964,932.338,685.889
2025-02-22T02:15:00,46.893,1.002,152.901,495.481
2025-02-22T02:20:00,59.612,0.91,527.083,685.558
2025-02-22T02:25:00,53.128,1.004,303.859,629.549
2025-02-22T02:30:00,47.827,1.006,100.203,519.033
2025-02-22T02:35:00,49.389,1.002,372.783,564.765
2025-02-22T02:40:00,46.194,1.006,164.41,486.449
2025-02-22T02:45:00,50.328,1.003,681.315,534.773
2025-02-22T02:50:00,52.167,1.003,216.762,636.656
2025-02-22T02:55:00,44.625,0.984,870.926,244.487
2025-02-22T03:00:00,61.323,0.907,4343.839,641.643
