timestamp,rmssd,coverage,low_frequency,high_frequency
2025-03-15T01:20:00,39.118,0.926,1010.45,338.558
2025-03-15T01:25:00,59.06,0.935,2806.599,834.93
2025-03-15T01:30:00,58.991,0.99,2705.554,1017.441
2025-03-15T01:35:00,79.108,0.938,1202.987,1029.143
2025-03-15T01:40:00,112.232,1.002,2063.78,3765.255
2025-03-15T01:45:00,109.799,1.002,2766.877,2569.316
2025-03-15T01:50:00,134.625,1.006,3329.553,3147.073
2025-03-15T01:55:00,151.417,1.001,4088.124,5665.007
2025-03-15T02:00:00,130.192,0.897,4397.595,2598.596
2025-03-15T02:05:00,146.735,1.002,6072.507,5892.114
2025-03-15T02:10:00,94.143,1.006,3870.461,1878.382
2025-03-15T02:15:00,161.351,1.001,5514.98,5023.147
2025-03-15T02:20:00,141.481,1.003,4163.273,4858.68
2025-03-15T02:25:00,157.778,1.004,2887.764,5811.784
2025-03-15T02:30:00,117.65,1.002,2432.69,2821.097
2025-03-15T02:35:00,110.482,0.997,966.367,2832.154
2025-03-15T02:40:00,95.797,1.004,956.891,1838.519
2025-03-15T02:45:00,166.159,0.968,4530.697,9017.26
2025-03-15T02:50:00,146.32,1.002,1759.492,4146.168
2025-03-15T02:55:00,154.03,1.003,2214.683,5410.232
2025-03-15T03:00:00,123.075,0.761,5069.363,3298.594
2025-03-15T03:05:00,128.787,0.855,4322.251,4222.147
2025-03-15T03:10:00,160.465,1.001,10434.632,4969.578
2025-03-15T03:15:00,136.352,0.893,9239.576,5949.226
2025-03-15T03:20:00,141.157,0.949,8517.575,4157.774
2025-03-15T03:25:00,146.759,0.997,11480.949,4465.747
2025-03-15T03:30:00,178.668,0.972,10266.611,8533.755
2025-03-15T03:55:00,130.174,0.858,5275.882,2636.991
2025-03-15T04:00:00,100.949,1.003,5200.098,3478.396
2025-03-15T04:05:00,177.67,1.005,3882.738,8759.297
2025-03-15T04:10:00,216.839,1.002,4018.213,11367.633
2025-03-15T04:15:00,227.842,1.005,2110.384,14911.064
2025-03-15T04:20:00,119.252,0.996,752.88,3471.923
2025-03-15T04:25:00,92.944,1.002,901.997,1951.469
2025-03-15T04:45:00,180.084,0.722,9052.236,5920.603
2025-03-15T04:50:00,89.428,0.997,8940.487,2156.466
2025-03-15T04:55:00,38.795,1.005,707.275,472.007
2025-03-15T05:00:00,177.49,0.961,7452.481,5940.692
2025-03-15T05:05:00,202.687,0.985,6780.965,8488.818
2025-03-15T05:10:00,184.337,0.941,6310.631,5725.911
2025-03-15T05:20:00,76.19,0.936,2118.526,1501.643
2025-03-15T05:25:00,54.786,0.983,1164.466,658.472
2025-03-15T05:30:00,63.1,0.963,518.98,689.144
2025-03-15T05:35:00,53.429,0.998,576.681,504.217
2025-03-15T05:40:00,58.359,0.971,405.411,493.149
2025-03-15T05:45:00,66.643,0.992,6215.476,1130.73
2025-03-15T05:50:00,75.402,1.004,1796.57,1753
2025-03-15T05:55:00,97.399,0.955,5209.066,2107.995
2025-03-15T06:00:00,136.216,1.002,8476.648,3378.512
2025-03-15T06:05:00,99.718,0.938,4372.66,2743.302
2025-03-15T06:10:00,79.387,0.967,2223.801,1148.237
2025-03-15T06:15:00,122.316,0.876,4377.618,3511.11
2025-03-15T06:20:00,108.829,0.997,6111.483,3020.341
2025-03-15T06:25:00,62.461,0.979,5775.218,1243.018
2025-03-15T06:30:00,57.377,0.997,984.447,796.206
2025-03-15T06:35:00,92.355,0.989,4477.92,2855.663
2025-03-15T06:40:00,105.888,0.997,5243.938,3004.264
2025-03-15T06:45:00,107.552,0.97,5196.658,3431.107
2025-03-15T06:55:00,90.179,0.96,6431.062,2118.701
2025-03-15T07:00:00,91.527,0.981,5114.535,1838.903
2025-03-15T07:05:00,92.095,0.888,5081.712,1954.12
2025-03-15T07:10:00,82.184,0.94,4702.36,1221.145
2025-03-15T07:15:00,86.118,0.973,1198.152,1298.567
2025-03-15T07:20:00,82.678,0.93,8145.216,1432.164
2025-03-15T07:25:00,91.028,0.976,1680.927,1443.834
2025-03-15T07:30:00,85.397,0.989,4014.779,1525.909
2025-03-15T07:35:00,78.205,0.97,8255.645,1980.044
2025-03-15T07:40:00,65.348,0.906,1844.175,520.477
2025-03-15T07:45:00,62.531,0.87,6190.735,1010.049
2025-03-15T07:50:00,98.384,0.829,7741.219,1750.759
2025-03-15T08:00:00,93.646,0.898,3687.256,1957.195
2025-03-15T08:05:00,78.819,0.763,2915.352,611.515
2025-03-16T01:50:00,22.244,1,204.223,242.285
2025-03-16T01:55:00,23.075,0.956,120.26,219.753
2025-03-16T02:00:00,27.646,1.003,431.681,238.719
