timestamp,rmssd,coverage,low_frequency,high_frequency
2025-03-15T00:55:00,65.865,0.998,967.61,1580.959
2025-03-15T01:00:00,49.253,0.861,565.914,772.694
2025-03-15T01:05:00,49.43,0.922,784.329,852.259
2025-03-15T01:10:00,60.956,0.997,294.798,1317.047
2025-03-15T01:15:00,71.541,0.94,372.968,1902.204
2025-03-15T01:20:00,69.305,1.005,184.912,1904.203
2025-03-15T01:25:00,67.608,1.003,304.222,1523.11
2025-03-15T01:30:00,61.823,1.002,268.363,1209.668
2025-03-15T01:35:00,45.887,0.871,1029.098,423.271
2025-03-15T01:40:00,58.648,0.998,2705.159,777.742
2025-03-15T01:45:00,58.069,1.002,2543.146,966.555
2025-03-15T01:50:00,54.104,0.984,1290.849,1356.467
2025-03-15T01:55:00,53.249,0.957,1613.34,739.245
2025-03-15T02:00:00,64.066,1.004,508.908,1778.902
2025-03-15T02:05:00,63.101,1.001,289.697,1539.209
2025-03-15T02:10:00,58.762,0.939,498.668,1040.29
2025-03-15T02:15:00,68.805,1.004,366.012,1816.604
2025-03-15T02:20:00,66.078,0.936,1054.861,1176.395
2025-03-15T02:25:00,67.872,1.003,300.471,1787.447
2025-03-15T02:30:00,69.745,1.004,249.371,1357.737
2025-03-15T02:35:00,82.902,1.002,396.247,2907.595
2025-03-15T02:40:00,76.224,1.003,414.053,1988.752
2025-03-15T02:45:00,75.609,0.926,597.034,2048.166
2025-03-15T02:50:00,81.572,0.959,883.522,2569.612
2025-03-15T02:55:00,73.067,1.004,1197.897,1689.733
2025-03-15T03:00:00,60.414,0.93,1422.132,724.964
2025-03-15T03:05:00,71.106,0.933,3236.307,1288.047
2025-03-15T03:10:00,68.291,0.873,2789.854,1217.784
2025-03-15T03:15:00,97.437,0.966,5345.679,2619.487
2025-03-15T03:20:00,77.982,0.997,265.128,2044.106
2025-03-15T03:25:00,62.891,1.003,347.705,928.953
2025-03-15T03:30:00,81.842,0.891,697.346,1931.362
2025-03-15T03:35:00,80.609,1.003,1244.292,1848.112
2025-03-15T03:40:00,76.156,1.006,277.853,1536.729
2025-03-15T03:45:00,69.832,0.858,1579.279,1274.41
2025-03-15T03:50:00,74.11,0.995,1204.082,1659.773
2025-03-15T04:10:00,97.865,0.965,511.419,2850.999
2025-03-15T04:15:00,79.261,1.004,608.511,1602.792
2025-03-15T04:20:00,91.373,1.007,471.355,2585.971
2025-03-15T04:25:00,100.036,0.962,2362.565,2536.408
