DATE,UPDATED_AT,STRESS_SCORE,CALCULATION_FAILED
2025-03-14T00:00:00,2025-03-14T12:54:19.393,0,true
2025-03-15T00:00:00,2025-03-15T23:06:48.705,0,true
2025-03-16T00:00:00,2025-03-16T13:05:47.893,66,false
2025-03-17T00:00:00,2025-03-17T21:11:07.202,85,false
2025-03-18T00:00:00,2025-03-18T14:35:55.679,85,false
2025-03-19T00:00:00,2025-03-19T13:37:51.234,90,false
2025-03-21T00:00:00,2025-03-21T15:06:23.336,0,true
2025-03-22T00:00:00,2025-03-22T14:38:02.384,74,false
2025-03-23T00:00:00,2025-03-23T12:40:07.892,64,false
2025-03-24T00:00:00,2025-03-24T21:26:31.544,0,true
2025-03-25T00:00:00,2025-03-25T15:06:20.958,0,true
2025-03-26T00:00:00,2025-03-26T13:04:56.326,0,true
2025-03-27T00:00:00,2025-03-27T12:45:10.893,68,false
2025-03-28T00:00:00,2025-03-28T15:01:34.022,72,false
2025-03-29T00:00:00,2025-03-29T14:22:11.485,72,false
2025-03-30T00:00:00,2025-03-30T15:28:04.222,69,false
2025-03-31T00:00:00,2025-03-31T15:18:43.489,0,true
2025-04-02T00:00:00,2025-04-02T12:57:11.212,0,true
2025-04-04T00:00:00,2025-04-04T14:01:32.684,0,true
2025-04-05T00:00:00,2025-04-05T14:23:26.801,0,true
2025-04-07T00:00:00,2025-04-08T03:04:43.122,0,true
2025-04-08T00:00:00,2025-04-08T22:44:45.265,70,false
2025-04-09T00:00:00,2025-04-10T02:59:36.42,0,true
2025-04-14T00:00:00,2025-04-15T03:12:47.383,0,true
2025-04-18T00:00:00,2025-04-18T15:29:42.688,0,true
2025-04-23T00:00:00,2025-04-23T19:13:03.588,0,true
2025-04-24T00:00:00,2025-04-24T14:41:02.588,65,false
2025-04-26T00:00:00,2025-04-26T14:49:50.03,0,true
2025-04-27T00:00:00,2025-04-27T13:04:00.04,64,false
2025-04-28T00:00:00,2025-04-28T12:16:29.9,71,false
2025-04-30T00:00:00,2025-05-01T03:13:55.328,0,true
2025-05-01T00:00:00,2025-05-01T16:53:16.481,76,false
2025-05-15T00:00:00,2025-05-15T16:38:58.107,67,false
2025-05-17T00:00:00,2025-05-17T18:05:40.844,77,false
2025-05-29T00:00:00,2025-05-29T22:58:27.413,0,true
2025-06-03T00:00:00,2025-06-04T00:03:18.698,0,true
2025-06-04T00:00:00,2025-06-04T13:07:17.716,60,false
2025-06-05T00:00:00,2025-06-05T14:33:20.184,72,false
2025-06-17T00:00:00,2025-06-17T15:06:02.027,0,true
2025-06-18T00:00:00,2025-06-18T15:44:53.713,65,false
2025-06-19T00:00:00,2025-06-19T14:55:50.008,0,true
2025-06-21T00:00:00,2025-06-21T20:16:21.075,0,true
2025-06-22T00:00:00,2025-06-22T23:06:05.882,0,true
2025-06-23T00:00:00,2025-06-23T12:51:36.652,0,true
2025-06-24T00:00:00,2025-06-25T04:06:53.404,65,false
2025-06-27T00:00:00,2025-06-27T16:34:07.81,0,true
2025-06-28T00:00:00,2025-06-28T13:52:36.916,71,false
