DATE,UPDATED_AT,STRESS_SCORE,CALCULATION_FAILED
2025-03-14T00:00:00,2025-03-14T14:58:54.479,0,true
2025-03-15T00:00:00,2025-03-15T15:37:47.547,83,false
2025-03-17T00:00:00,2025-03-17T16:48:33.964,0,true
2025-03-18T00:00:00,2025-03-18T13:33:05.365,76,false
2025-03-19T00:00:00,2025-03-19T14:07:54.957,0,true
2025-03-20T00:00:00,2025-03-20T22:52:23.393,79,false
2025-03-21T00:00:00,2025-03-21T14:42:57.188,0,true
2025-03-22T00:00:00,2025-03-22T15:36:17.004,84,false
2025-03-24T00:00:00,2025-03-25T00:48:43.564,0,true
2025-03-25T00:00:00,2025-03-25T13:58:07.689,0,true
2025-03-26T00:00:00,2025-03-26T15:05:35.607,0,true
2025-03-27T00:00:00,2025-03-27T13:18:08.803,0,true
2025-03-28T00:00:00,2025-03-28T18:03:18.176,0,true
2025-04-01T00:00:00,2025-04-01T23:19:48.483,0,true
2025-04-03T00:00:00,2025-04-03T22:20:39.692,0,true
2025-04-04T00:00:00,2025-04-04T22:09:21.566,0,true
2025-04-06T00:00:00,2025-04-07T22:10:35.113,74,false
2025-04-08T00:00:00,2025-04-08T13:36:38.565,0,true
2025-05-06T00:00:00,2025-05-13T17:06:29.835,0,true
2025-05-07T00:00:00,2025-05-13T17:06:30.795,0,true
2025-05-13T00:00:00,2025-05-13T17:06:30.974,0,true
2025-05-08T00:00:00,2025-05-13T17:06:31.224,0,true
2025-05-09T00:00:00,2025-05-13T17:06:31.599,89,false
2025-05-15T00:00:00,2025-05-15T17:39:10.098,69,false
2025-05-16T00:00:00,2025-05-17T04:29:34.033,0,true
2025-05-17T00:00:00,2025-05-17T18:08:21.615,0,true
2025-05-18T00:00:00,2025-05-20T13:43:19.537,80,false
2025-05-21T00:00:00,2025-05-21T23:22:15.339,0,true
2025-05-22T00:00:00,2025-05-22T13:16:17.701,0,true
2025-06-03T00:00:00,2025-06-04T15:08:43.481,0,true
2025-06-06T00:00:00,2025-06-09T17:06:16.556,0,true
2025-06-07T00:00:00,2025-06-09T17:06:17.49,0,true
2025-06-09T00:00:00,2025-06-09T17:06:17.951,0,true
2025-06-10T00:00:00,2025-06-11T01:43:09.186,68,false
2025-06-12T00:00:00,2025-06-12T15:54:43.596,0,true
2025-06-13T00:00:00,2025-06-13T15:22:53.073,79,false
2025-06-17T00:00:00,2025-06-17T23:57:36.334,0,true
2025-06-18T00:00:00,2025-06-18T23:48:19.714,74,false
2025-06-19T00:00:00,2025-06-19T23:39:36.245,71,false
2025-06-21T00:00:00,2025-06-23T03:10:10.316,0,true
2025-06-28T00:00:00,2025-06-28T19:01:23.548,0,true
2025-06-30T00:00:00,2025-06-30T23:06:15.88,0,true
