timestamp,rmssd,coverage,low_frequency,high_frequency
2025-03-13T23:45:00,26.003,0.812,245.747,47.016
2025-03-13T23:50:00,27.424,0.814,142.465,43.138
2025-03-14T00:00:00,40.909,0.841,134.674,104.357
2025-03-14T00:05:00,55.854,1.001,238.366,541.597
2025-03-14T00:10:00,62.524,0.99,788.373,589.97
2025-03-14T00:15:00,66.021,1.001,169.651,789.726
2025-03-14T00:20:00,61.266,0.831,905.515,709.269
2025-03-14T00:25:00,62.054,0.916,310.921,625.914
2025-03-14T00:30:00,66.187,1.003,254.447,828.817
2025-03-14T00:35:00,69.411,0.887,1014.317,861.945
2025-03-14T00:40:00,79.624,0.89,1504.291,782.106
2025-03-14T00:45:00,93.234,0.986,1732.237,1712.931
2025-03-14T00:50:00,62.817,0.936,1894.343,793.912
2025-03-14T00:55:00,52.584,0.791,990.464,583.847
2025-03-14T01:00:00,58.336,0.914,235.255,1062.503
2025-03-14T01:05:00,54.654,1.001,199.318,581.41
2025-03-14T01:10:00,57.382,0.813,902.636,815.396
2025-03-14T01:15:00,57.951,0.857,465.599,625.751
2025-03-14T01:20:00,60.155,0.845,682.719,818.657
2025-03-14T01:25:00,96.352,0.972,845.13,2223.654
2025-03-14T01:30:00,79.786,0.956,1506.482,1283.256
2025-03-14T01:35:00,96.401,0.856,693.308,2681.257
2025-03-14T01:40:00,95.024,1.003,124.893,1989.691
2025-03-14T01:45:00,75.143,0.979,271.986,959.316
2025-03-14T01:50:00,59.839,0.996,165.242,577.441
2025-03-14T01:55:00,65.745,1.001,132.705,736.519
2025-03-14T02:00:00,64.608,0.991,171.431,781.582
2025-03-14T02:05:00,67.627,0.997,215.507,874.15
2025-03-14T02:10:00,56.132,0.737,847.552,376.654
2025-03-14T02:15:00,78.762,0.903,467.571,2111.207
2025-03-14T02:20:00,76.239,0.767,1182.184,745.326
2025-03-14T02:25:00,86.262,0.992,602.126,1446.08
2025-03-14T02:30:00,129.865,0.911,732.735,3901.808
2025-03-14T02:35:00,97.272,0.961,279.659,1890.425
2025-03-14T02:40:00,93.161,0.936,1210.041,2094.087
2025-03-14T02:45:00,81.675,1.003,168.01,1344.213
2025-03-14T02:50:00,70.364,0.871,183.019,667.752
2025-03-14T02:55:00,68.155,0.945,433.469,938.282
2025-03-14T03:00:00,98.189,0.937,155.587,1580.019
2025-03-14T03:05:00,114.619,0.924,308.977,2922.759
2025-03-14T03:10:00,87.935,0.99,261.679,1315.046
2025-03-14T03:15:00,81.55,0.725,668.978,510.769
2025-03-14T03:20:00,83.461,0.938,350.55,1427.837
2025-03-14T03:25:00,100.49,1.003,147.51,1613.33
2025-03-14T03:30:00,104.221,1.003,156.091,1892.618
2025-03-14T03:35:00,101.295,1,282.119,1662.237
2025-03-14T03:40:00,109.364,0.996,1025.273,2166.044
2025-03-14T03:45:00,103.95,1.005,189.392,1450.863
