DATE,UPDATED_AT,STRESS_SCORE,CALCULATION_FAILED
2025-02-25T00:00:00,2025-02-25T11:08:28.388,71,false
2025-02-26T00:00:00,2025-02-26T11:24:21.296,71,false
2025-02-27T00:00:00,2025-03-02T18:46:25.54,69,false
2025-03-07T00:00:00,2025-03-07T11:29:13.463,72,false
2025-05-05T00:00:00,2025-05-07T00:10:05.984,0,true
2025-04-30T00:00:00,2025-05-07T00:10:06.182,0,true
2025-05-06T00:00:00,2025-05-07T00:10:09.433,0,true
2025-05-06T00:00:00,2025-05-07T02:11:30.894,0,true
2025-05-07T00:00:00,2025-05-07T21:30:09.013,0,true
2025-05-08T00:00:00,2025-05-09T02:34:33.423,64,false
