timestamp,rmssd,coverage,low_frequency,high_frequency
2025-02-24T22:20:00,30.996,0.981,1174.054,316.438
2025-02-24T22:25:00,29.699,0.939,180.752,187.414
2025-02-24T22:30:00,29.222,1.001,232.606,255.44
2025-02-24T22:35:00,29.089,1.001,275.378,243.758
2025-02-24T22:40:00,30.827,1.001,136.125,268.84
2025-02-24T22:45:00,32.608,1.004,130.272,273.996
2025-02-24T22:50:00,29.968,1.004,145.592,273.51
2025-02-24T22:55:00,28.975,1.001,132.66,228.265
2025-02-24T23:00:00,27.533,1.001,285.446,200.187
2025-02-24T23:05:00,27.161,1.003,179.39,204.402
2025-02-24T23:10:00,28.575,0.905,992.096,190.811
2025-02-24T23:15:00,23.487,0.924,682.068,138.521
2025-02-24T23:20:00,29.118,0.919,1683.589,205.198
2025-02-24T23:25:00,26.556,0.944,371.003,173.865
2025-02-24T23:30:00,26.989,0.936,660.521,169.816
2025-02-24T23:35:00,35.599,0.889,1118.917,243.718
2025-02-24T23:40:00,30.805,1.004,198.658,235.101
2025-02-24T23:45:00,28.381,1.001,209.499,201.069
2025-02-24T23:50:00,31.238,1.004,322.879,220.435
2025-02-24T23:55:00,30.089,1.001,142.204,216.523
2025-02-25T00:00:00,31.822,0.996,280.216,236.015
2025-02-25T00:05:00,33.794,1.002,268.956,252.569
2025-02-25T00:10:00,34.685,1.005,200.986,295.227
2025-02-25T00:15:00,35.11,1,331.739,286.152
2025-02-25T00:20:00,46.335,0.763,1319.295,400.585
2025-02-25T00:25:00,39.654,0.984,884.995,368.47
2025-02-25T00:30:00,30.342,0.972,921.81,186.781
2025-02-25T00:35:00,46.5,0.979,934.223,229.278
2025-02-25T00:40:00,49.851,0.864,1305.614,438.209
2025-02-25T00:45:00,42.822,0.915,463.358,369.258
2025-02-25T00:50:00,62.701,0.99,845.336,1216.737
2025-02-25T00:55:00,59.747,0.979,1327.811,598.013
2025-02-25T01:00:00,61.35,0.936,4219.938,557.227
2025-02-25T01:05:00,53.302,1.001,745.311,492.164
2025-02-25T01:10:00,94.674,0.895,2857.574,1259.223
2025-02-25T01:15:00,70.076,1.002,864.977,696.252
2025-02-25T01:20:00,58.113,1.003,1048.011,700.064
2025-02-25T01:25:00,51.464,1.004,1255.255,490.255
2025-02-25T01:30:00,50.622,0.996,842.431,489.726
2025-02-25T01:35:00,60.869,0.952,1376.321,786.398
2025-02-25T01:40:00,51.449,1.004,424.075,511.619
2025-02-25T01:45:00,64.837,1.001,1299.04,748.33
2025-02-25T01:50:00,57.052,0.979,3225.595,502.618
2025-02-25T01:55:00,46.593,1.005,2479.005,281.132
2025-02-25T02:00:00,41.832,0.999,1226.363,269.576
2025-02-25T02:05:00,392.804,1.002,17677.456,27690.445
2025-02-25T02:10:00,49.629,0.994,2460.737,507.206
2025-02-25T02:15:00,39.779,0.889,883.154,387.701
2025-02-25T02:20:00,44.464,0.959,1171.8,472.404
2025-02-25T02:25:00,38.202,0.99,2695.053,350.623
2025-02-25T02:30:00,48.218,0.947,3890.452,572.566
2025-02-25T02:35:00,45.456,1.005,1558.006,524.463
2025-02-25T02:40:00,56.129,0.953,1921.683,576.826
2025-02-25T02:45:00,48.589,0.972,1491.865,520.316
2025-02-25T02:50:00,32.267,0.995,1066.798,196.058
2025-02-25T02:55:00,36.995,0.991,634.261,288.064
2025-02-25T03:00:00,38.591,0.986,402.779,238.855
2025-02-25T03:05:00,36.956,0.992,486.452,229.36
2025-02-25T03:10:00,37.638,0.988,730.322,256.41
2025-02-25T03:15:00,41.738,0.989,391.166,289.755
2025-02-25T03:20:00,39.993,1.005,2002.184,334.079
2025-02-25T03:25:00,35.727,0.952,1624.748,886.791
2025-02-25T03:30:00,101.192,0.953,4423.724,1848.993
2025-02-25T03:35:00,278.666,0.998,13924.888,9299.372
2025-02-25T03:40:00,436.186,0.919,19804.843,25782.055
2025-02-25T03:45:00,432.844,0.97,26133.057,28195.789
2025-02-25T03:50:00,63.335,0.9,1927.115,924.525
2025-02-25T03:55:00,58.637,1.003,594.231,603.829
2025-02-25T04:00:00,65.712,0.998,426.877,516.496
2025-02-25T04:05:00,54.558,1.002,629.781,340.838
2025-02-25T04:10:00,58.314,1,737.06,708.422
2025-02-25T04:15:00,55.57,1,562.615,378.44
2025-02-25T04:20:00,72.08,1,2474.399,995.124
2025-02-25T04:30:00,61.133,0.823,7342.456,3123.186
2025-02-25T04:35:00,39.351,0.921,2236.225,225.134
2025-02-25T04:40:00,27.329,1.002,466.635,133.251
2025-02-25T04:45:00,37.063,0.933,1721.857,352.847
2025-02-25T04:50:00,38.695,0.998,1588.029,368.014
2025-02-25T04:55:00,43.36,0.918,1995.366,359.806
2025-02-25T22:15:00,59.73,0.791,2432.47,954.034
2025-02-25T22:20:00,26.114,0.934,456.718,145.727
2025-02-25T22:25:00,27.144,0.958,993.755,254.477
2025-02-25T22:30:00,31.598,0.998,344.808,283.56
2025-02-25T22:35:00,29.563,1.004,196.593,248.653
2025-02-25T22:40:00,27.947,0.996,109.561,265.106
2025-02-25T22:45:00,28.967,1.002,73.705,227.679
2025-02-25T22:50:00,31.63,0.952,732.939,239.167
2025-02-25T22:55:00,27.723,1.003,152.292,206.629
2025-02-25T23:00:00,28.978,1.001,156.996,203.065
2025-02-25T23:05:00,28.262,1.003,102.735,190.826
2025-02-25T23:10:00,27.448,1.001,146.583,195.627
2025-02-25T23:15:00,28.198,1.002,158.722,221.907
2025-02-25T23:20:00,25.369,1.002,114.33,182.544
2025-02-25T23:25:00,26.204,1.005,157.3,179.604
2025-02-25T23:30:00,32.239,0.951,587.69,209.712
2025-02-25T23:35:00,25.272,0.938,408.339,108.79
2025-02-25T23:40:00,23.526,0.948,612.669,83.833
2025-02-25T23:45:00,23.874,0.93,1875.045,122.318
2025-02-25T23:50:00,41.954,0.997,730.101,414.86
2025-02-25T23:55:00,38.843,0.999,523.518,439.81
2025-02-26T00:00:00,35.091,1.002,854.168,406.089
2025-02-26T00:05:00,28.115,1.01,448.625,247.051
2025-02-26T00:10:00,29.231,0.998,267.963,225.992
2025-02-26T00:15:00,27.723,1.001,326.683,204.468
2025-02-26T00:20:00,25.496,0.989,342.758,156.57
2025-02-26T00:25:00,28.132,0.939,921.936,180.456
2025-02-26T00:30:00,26.054,0.963,920.416,116.124
2025-02-26T00:35:00,27.51,0.945,1171.938,223.874
2025-02-26T00:40:00,35.717,0.981,1057.075,364.63
2025-02-26T00:45:00,25.422,0.998,1045.063,127.612
2025-02-26T00:50:00,35.374,0.975,1619.487,276.634
