timestamp,rmssd,coverage,low_frequency,high_frequency
2025-04-08T00:45:00,38.758,0.909,654.398,260.163
2025-04-08T00:50:00,40.192,0.917,719.277,245.47
2025-04-08T00:55:00,38.576,0.92,1597.713,315.326
2025-04-08T01:00:00,54.666,0.967,1380.579,947.852
2025-04-08T01:05:00,59.968,0.984,2757.648,1139.362
2025-04-08T01:10:00,64.444,0.948,4104.31,1178.777
2025-04-08T01:15:00,84.05,0.919,1482.318,2219.378
2025-04-08T01:20:00,72.259,0.97,1064.138,1878.539
2025-04-08T01:25:00,71.638,0.969,1403.964,1942.225
2025-04-08T01:30:00,92.445,1.003,1240.464,3335.842
2025-04-08T01:35:00,102.757,0.992,1019.512,3346.768
2025-04-08T01:40:00,74.638,0.839,15632.903,1631.003
2025-04-08T01:45:00,105.699,0.997,7338.934,2340.301
2025-04-08T01:50:00,112.951,1.005,4668.163,2857.535
2025-04-08T01:55:00,109.169,1.002,4920.34,2382.65
2025-04-08T02:00:00,115.05,0.987,5912.511,2196.595
2025-04-08T02:05:00,100.41,0.892,2006.536,2877.081
2025-04-08T02:10:00,99.913,0.93,3638.636,2023.478
2025-04-08T02:15:00,92.141,0.906,1155.992,2374.707
2025-04-08T02:20:00,76.547,0.938,13686.661,1010.237
2025-04-08T02:25:00,94.294,0.979,13078.872,1911.735
2025-04-08T02:30:00,96.543,1.001,13875.729,2372.505
2025-04-08T02:35:00,118.118,0.955,8447.39,2349.212
2025-04-08T02:40:00,116.685,0.984,1009.246,1722.66
2025-04-08T02:45:00,115.525,1.006,945.878,2032.026
2025-04-08T02:50:00,105.643,0.996,2965.64,1877.3
2025-04-08T02:55:00,126.056,1.006,2180.132,2548.225
2025-04-08T03:00:00,128.022,0.986,2081.951,2413.869
2025-04-08T03:05:00,134.534,0.987,4638.759,1989.79
2025-04-08T03:10:00,142.88,1.003,3007.573,2927.115
2025-04-08T03:15:00,142.072,1.005,2654.056,3044.136
2025-04-08T03:20:00,101.779,1.004,5351.426,1771.941
2025-04-08T03:25:00,188.145,0.984,14412.66,4580.151
2025-04-08T03:30:00,142.741,0.877,6665.132,2245.839
2025-04-08T03:35:00,137.254,0.994,1811.581,4090.597
2025-04-08T03:40:00,147.351,1.005,13166.87,4100.116
2025-04-08T03:45:00,137.303,1.005,8781.075,3393.253
2025-04-08T03:50:00,136.959,0.949,7133.269,2862.65
2025-04-08T03:55:00,118.659,1.002,2547.869,3020.818
2025-04-08T04:00:00,103.793,1.005,518.777,2606.486
2025-04-08T04:05:00,114.825,1.003,541.408,3615.068
2025-04-08T04:10:00,109.922,1.001,4212.967,2608.745
2025-04-08T04:15:00,115.021,0.917,6737.533,1852.892
2025-04-08T04:20:00,122.722,0.93,1205.891,2107.466
2025-04-08T04:25:00,141.989,0.984,3870.193,3405.565
2025-04-08T04:30:00,141.743,0.931,6475.911,2619.527
2025-04-08T04:35:00,159.176,0.924,19593.079,2945.012
2025-04-08T04:40:00,170.859,0.997,13422.522,3619.303
2025-04-08T04:45:00,166.203,0.989,4967.905,4081.872
2025-04-08T04:50:00,179.162,1.003,5159.037,5827.472
2025-04-08T04:55:00,198.79,0.995,8268.997,6239.94
2025-04-08T05:00:00,189.521,1.006,10996.544,7018.924
2025-04-08T05:05:00,173.719,1.002,5861.423,4355.279
2025-04-08T05:10:00,189.318,1.007,5703.22,6492.723
2025-04-08T05:15:00,172.9,0.946,5202.366,4127.928
2025-04-08T05:20:00,184.75,0.991,5254.875,7213.034
2025-04-08T05:25:00,181.532,0.929,6614.115,5573.542
2025-04-08T05:30:00,182.925,0.972,15469.259,4241.133
2025-04-08T05:35:00,198.885,0.989,8084.81,5258.342
2025-04-08T05:40:00,225.745,1.005,4341.354,6922.939
2025-04-08T05:45:00,194.318,0.987,7325.226,5308.344
2025-04-08T05:50:00,202.552,1.003,7306.107,5608.783
2025-04-08T05:55:00,185.344,0.974,9543.376,3653.941
2025-04-08T06:00:00,133.524,0.894,19051.197,2773.592
2025-04-08T06:05:00,155.723,0.99,12752.493,4826.097
2025-04-08T06:10:00,138.622,1.004,17304.762,2928.619
2025-04-08T06:15:00,125.087,0.863,12169.667,2084.703
2025-04-08T06:20:00,166.036,0.938,4797.824,6605.122
2025-04-08T06:25:00,213.677,0.993,7490.761,8041.557
2025-04-08T06:30:00,208.752,1.001,6063.88,6879.951
2025-04-08T06:35:00,200.512,0.997,12685.769,4794.663
2025-04-08T06:40:00,207.715,1.005,5578.055,8082.1
2025-04-08T06:45:00,145.618,0.998,7928.477,2877.586
2025-04-08T06:50:00,148.696,1.003,9103.514,2899.709
2025-04-08T06:55:00,167.39,0.97,7424.865,5983.75
2025-04-08T07:00:00,228.041,0.982,10793.161,9070.135
2025-04-08T07:05:00,155.575,0.982,14395.722,3520.573
2025-04-08T07:10:00,173.531,0.991,12882.946,3621.428
2025-04-08T07:15:00,228.339,0.978,8174.922,10008.551
2025-04-08T07:20:00,218.066,0.974,14291.586,5899.664
2025-04-08T07:25:00,215.985,0.988,5224.026,9699.934
2025-04-08T07:30:00,128.389,0.913,7698.608,2908.574
2025-04-08T07:35:00,181.619,0.982,10309.375,4299.798
2025-04-08T07:40:00,220.063,1.001,7073.966,7187.762
2025-04-08T07:45:00,189.775,0.97,15635.291,6239.723
2025-04-08T07:50:00,202.351,0.982,15949.003,6913.918
2025-04-08T07:55:00,129.337,0.989,11129.897,1933.496
2025-04-08T08:00:00,188.823,0.96,9012.883,5849.812
2025-04-08T08:05:00,212.421,0.986,17199.064,6652.012
2025-04-08T08:10:00,134.37,1,6118.547,1762.195
2025-04-08T08:15:00,119.581,0.927,7565.746,1772.461
2025-04-08T08:20:00,151.09,0.995,5572.544,4728.704
2025-04-08T08:25:00,146.436,0.983,4934.117,4406.835
2025-04-08T08:30:00,113.381,0.985,4915.189,2209.549
2025-04-08T08:35:00,116.32,0.976,4481.276,2477.948
2025-04-08T08:40:00,94.888,0.995,3766.818,1909.949
2025-04-08T08:45:00,111.709,0.956,1718.375,2823.908
2025-04-08T08:50:00,156.029,1,5859.511,4460.695
2025-04-08T08:55:00,185.502,0.991,9483.904,5608.778
2025-04-08T09:00:00,127.661,1.004,7803.936,1996.898
2025-04-08T09:05:00,162.704,1.004,12367.686,4288.361
2025-04-08T09:10:00,211.86,0.997,9841.739,6503.345
2025-04-08T09:15:00,66.071,0.793,1763.396,805.627
2025-04-08T09:20:00,92.033,0.99,4970.298,1950.55
2025-04-08T09:25:00,99.962,0.901,4927.33,2252.521
2025-04-08T09:30:00,126.635,0.97,5600.205,2529.199
2025-04-08T09:35:00,142.312,0.932,13620.16,3776.158
2025-04-09T01:30:00,73.393,0.726,4044.404,1103.653
2025-04-09T01:35:00,81.102,0.944,1719.946,1482.177
2025-04-09T01:40:00,126.874,0.985,1409.982,2895.074
2025-04-09T01:45:00,156.767,0.947,2711.685,3431.956
2025-04-09T01:50:00,163.148,0.918,1203.042,4412.881
2025-04-09T01:55:00,148.666,0.992,1934.773,3452.49
2025-04-09T02:00:00,169.045,0.96,1364.13,4822.629
2025-04-09T02:05:00,156.619,1.008,1944.785,3783.651
2025-04-09T02:10:00,172.837,0.993,1731.736,3800.442
2025-04-09T02:15:00,165.236,1.008,1027.023,4146.524
2025-04-09T02:20:00,171.029,1,2650.851,4478.023
2025-04-09T02:25:00,158.832,0.91,17651.228,3336.181
2025-04-09T02:30:00,181.697,0.879,8863.703,5050.736
2025-04-09T02:35:00,157.265,0.996,5256.212,3102.414
2025-04-09T02:40:00,167.349,0.957,9372.11,5340.812
2025-04-09T02:45:00,189.948,0.976,4672.952,5233.073
2025-04-09T02:50:00,179.543,0.988,7273.732,5429.403
