DATE,UPDATED_AT,STRESS_SCORE,CALCULATION_FAILED
2025-02-25T00:00:00,2025-02-25T12:02:56.524,0,true
2025-03-06T00:00:00,2025-03-06T13:05:11.226,69,false
2025-03-07T00:00:00,2025-03-07T11:49:39.138,0,true
2025-03-08T00:00:00,2025-03-08T13:17:32.607,79,false
2025-03-09T00:00:00,2025-03-09T15:43:43.589,0,true
2025-03-11T00:00:00,2025-03-11T12:04:19.534,78,false
2025-03-14T00:00:00,2025-03-14T11:50:14.331,0,true
2025-03-15T00:00:00,2025-03-15T22:04:08.047,77,false
2025-03-17T00:00:00,2025-03-17T19:23:06.568,0,true
2025-03-18T00:00:00,2025-03-18T12:46:05.407,64,false
2025-03-19T00:00:00,2025-03-19T14:26:59.487,71,false
2025-03-25T00:00:00,2025-03-26T02:02:18.192,69,false
2025-03-26T00:00:00,2025-03-26T11:51:32.91,76,false
2025-03-27T00:00:00,2025-03-27T13:03:06.617,82,false
2025-03-29T00:00:00,2025-03-29T15:48:35.078,0,true
2025-03-31T00:00:00,2025-03-31T13:52:35.822,0,true
2025-04-01T00:00:00,2025-04-01T11:55:19.415,85,false
2025-04-02T00:00:00,2025-04-02T12:14:08.058,74,false
